#CODE;ENGLISH;;;;;;;;;;;;;x
EVTOPTS_volantis_501;Ой, больше и добавить нечего...;;;;;;;;;;;;;x
EVTOPTT_volantis_501;Она будет о том, что мое правление в качестве Триарха было смелым;;;;;;;;;;;;;x
EVTOPTU_volantis_501;Я хочу запомниться народу своими справедливыми решениями.;;;;;;;;;;;;;x
EVTOPTV_volantis_501;Пусть она будет о моей преданности к [Root.Religion.GetRandomGodName];;;;;;;;;;;;;x
EVTOPTX_volantis_501;О моих жестких, но необходимых действиях.;;;;;;;;;;;;;x
EVTNAME_volantis_510;В память Триарха [Root.Father.GetFirstName];;;;;;;;;;;;;x
EVTDESCvolantis.510;Постройка порученной вами статуи, наконец, была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Он благородно послужил городу и мирно скончался в своей постели. На веки сохранится эта память.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.511;Постройка порученной вами статуи, наконец, была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Он погиб в славной битве, защищая свой город от врагов. Навеки сохранится эта память.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.512;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Несмотря на его самоотверженное служение, его забрали из этого мира за постыдное достижение. На веки сохранится эта память.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.513;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память [Root.GetHerHis] отца Триарха [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Этот верный защитник города был отнят у своего народа. И пусть, в один прекрасный день свершится месть\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.515;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. С ним произошёл трагический случай, который завершил одно из великих Триаршеств в истории города. На веки сохранится эта память.\n\nВы покидаете празднества, убеждённые в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.516;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Наиспособнейший лидер понёс бесчестную смерть в плену своих врагов. На веки сохранится эта память.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.517;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Этот благородный Триарх города был принесён в жертву богу дикарей. На веки сохранится эта память.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.518;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Он пал в поединке, отстаивая традиции города, как один из лучших его Триархов. На веки сохранится эта память.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.519;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Его преданность городу, переполняла его, что привело к его смерти от собственной руки. Пусть [Root.Religion.GetRandomGodName] дарует ему покой.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.520;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Люди этого прекрасного города любили и уважали этого человека как и его преданн[Root.GetAyaYy] [Root.GetSonDaughter] [Root.GetFirstName]. Вы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.521;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nЭту статую воздвигнул[Root.GetEndA] [Root.GetTitle] [Root.GetFirstName] в память своего отца, известного как Триарх [Root.Father.GetFirstName] [Root.Father.GetOnlyDynastyName]. Пусть правление его этим городом, запомнится с любовью. На веки сохранится эта память.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTNAME_volantis_550;Статуя торжественно открыта;;;;;;;;;;;;;x
EVTDESCvolantis.550;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] это подобие в честь правления своего над городом. Пусть правление [Root.GetHerHis] запомнится радостью и счастьем.\n\Вы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTOPTA_volantis_550;Она прекрасна!;;;;;;;;;;;;;x
EVTDESCvolantis.551;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName], [Root.GetSonDaughter] из драконов Старой Валирии, издаёт указ свой приспешникам возвести статую в честь своего славного правления. [Root.GetSheHeCap] - дракон возрожденный в плоти человека, как и было предсказано Штормовыми певцами, посланный, чтобы вернуть огонь в мир.\n\Вы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.552;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. Пусть [Root.GetSheHe] запомнится хранением лучшего вина в известном мире.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.553;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего пожизненного правления над городом. Несмотря на неохотное согласие, [Root.GetSheHe] счита[Root.GetLasLsya] таким справедливым и способным Триархом, что граждане сделали [Root.GetHerHis] пожизненным Триархом.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.554;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. Хотя [Root.GetSheHe] не выделя[Root.GetLasLsya] своим ростом в жизни, [Root.GetFirstName] - гигант в жизни города. Пусть [Root.Religion.GetRandomGodName] благославит [Root.GetHerHis].\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.555;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. [Root.GetSheHeCap] - поистине один из самых мудрых и способных триархов, которые этот города когда-либо видел, благославляя его граждан золотым веком.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.557;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. [Root.GetSheHeCap] обладал[Root.GetEndA] силой слона, первобытной мощью и атлетизмом тигра. Мы никогда больше не увидим подобного [Root.GetHerHim].\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.558;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании  своего правления над городом. Знания, которыми обладал[Root.GetEndA] [Root.GetSheHe] о Фригольде древности и о чудесах мира сегодняшнего, действительно принесли пользу городу. Пусть они всегда прославляют время правления [Root.GetHerHis] как Триарха.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.559;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую на трупах и крови своих врагов. [Root.GetSheHeCap] не пощадил[Root.GetEndA] врагов города и не проявлял[Root.GetEndA] щедрости своей семье. Пусть люди вечно смотрят на эту статую и помнят гнев Дома [Root.GetOnlyDynastyName].\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.560;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. Красивые стихи и страстные речи [Root.GetHerHis] заставляли дворян рыдать слезами счастья. Пусть будущие Триархи учатся из слов [Root.GetHerHis].\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.561;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего мужественного правления над городом. Поддержка [Root.GetHerHis] в городе была такой же обширной, как и одарённость [Root.GetHerHis]. Пусть многие потомки [Root.GetHerHis] помнят [Root.GetHerHis].\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.562;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего мужественного правления над городом. Проведенные предвыборные кампании [Root.GetHerHis] славились своими пирами, на которых дворянам предоставлялись огромные количества лучших сортов мяса, специй и вин. Пусть останется в памяти [Root.GetHerHis] правление изобилия.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.563;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. Во всём городе [Root.GetFirstName] прослави[Root.GetEndA] своей благотворительностью. Ни один нищий или сирота голодал при благородном Триаршестве [Root.GetHerHis].\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.564;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. [Root.GetSheHeCap] был[Root.GetEndA] любим[Root.GetEndA] и аристократией и бедными жителями города за свою большую доброту и благожелательность, с помощью которых [Root.GetSheHe] правил[Root.GetEndA]. Эта Триархия запомнится всем за благородные добродетели.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.565;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nПочитаемый Триарх [Root.GetFirstName] государства благородного Дома [Root.GetOnlyDynastyName] из государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в честь своего славного правления над городом, наследие которого должно сохранится для будущих поколений. И Тигр, и Слон преклонились пред [Root.GetHerHis] величием.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.566;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] согласился на то, что эта статуя должна быть воздвигнута в память о своём правлении над городом. Пусть будет известно, что [Root.GetFirstName] не стреми[Root.GetLasLsya] к власти и надеется, что [Root.GetHerHis] Триаршество считалось справедливым, гибким, но не великим.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.567;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. Город будет помнить бесстрашное правление [Root.GetHerHis] перед лицом многих препятствий.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.568;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] попросил воздвигнуть эту статую в ознаменовании славного правления своего над городом. Никогда не было более честного и справедливого Триарха во всём государстве. Дворяне города никогда не боялись обращаться с просьбой о защите в любом конфликте.\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.569;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в честь божества [Root.Religion.GetRandomGodName], который благословил [Root.GetHerHis] правление. Никто никогда не был более предан религии города, и никто никогда не будет столь же благославлён. Пусть [Root.Religion.GetRandomGodName] навеки защищает [Root.GetHerHis].\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
EVTDESCvolantis.571;Постройка порученной вами статуи, наконец была закончена, и состоялась торжественная церемония открытия. Вы просматриваете надпись:\n\nТриарх [Root.GetFirstNameWithDynasty] государства [Root.PrimaryTitle.GetName] воздвиг[Root.GetNoneE] эту статую в ознаменовании своего правления над городом. [Root.GetFirstName] наводил[Root.GetEndA] страх в своём городе, и [Root.GetHerHis] враги страдали от боли в тысячах смертей, осмелившись выступить против н[Root.GetHerHis].\n\nВы покидаете празднества, убежденные в том, что через много лет, когда статуя потеряет свою предназначенность, жители города вспомнят то великое руководство, которое осуществляла ваша семья.;;;;;;;;;;;;;x
triarch_statue;Статуя Триарха;;;;;;;;;;;;;x
triarch_statue_desc;Этот персонаж имеет статую по своему подобию, построенную в ознаменовании его правления как Триарха;;;;;;;;;;;;;x
opinion_defaced_statue;Порча Статуи моей Семьи;;;;;;;;;;;;;x
EVTDESCvolantis.1099;[From.GetFirstNameWithDynasty], похоже, намерен[From.GetEndA] получить место в совете города, и просил[From.GetEndA] меня попытаться убедить моих собратьев-триархов избрать [From.GetHerHis], а [From.PlotTarget.GetTitledFirstNameWithDynastyAndTitleNoRegnal] отпавится в отставку.;;;;;;;;;;;;;x
EVTOPTAvolantis.1099;Хорошо, я подниму этот вопрос на нашей следующей встрече.;;;;;;;;;;;;;x
EVTOPTBvolantis.1099;Перестаньте приставать ко мне!;;;;;;;;;;;;;x
EVTDESCvolantis.1179;Наконец [From.GetFirstNameWithDynasty] обращает на вас внимание, и вы представили ходатайство о том, чтобы стать канцлером  города. [From.GetSheHeCap] резко отказывает вам в поддержке и чётко даёт понять, что у вас не будет [From.GetHerHis] поддержки.;;;;;;;;;;;;;x
EVTDESCvolantis.573;Ваша смерть не оказала влияния на город так, как хотели бы вы. Многие жители вышли на улицы, чтобы отпраздновать вашу кончину, без сомнения, спровоцированные вашими врагами. Их главной целью является статуя, отмечающая ваше Триаршество, которую они обезглавили.;;;;;;;;;;;;;x
EVTOPTA_volantis_573;Сволочи!;;;;;;;;;;;;;x
EVTDESCvolantis.574;Как только Триарх [From.GetFirstNameWithDynasty] умирает, для многих [From.GetHerHis] смерть стала праздником. Многие жители вышли на улицы, их главной целью была статуя, отмечающая [From.GetHerHis] Триаршество. Толпа обезглавила её и бросила голову в реку.;;;;;;;;;;;;;x
EVTOPTA_volantis_574;Кажется, [From.GetSheHe] обр[From.GetLaYol] множество врагов;;;;;;;;;;;;;x
EVTDESCvolantis.575;Ваше правление как Триарха не закончилось мирным путём. Вы были вынуждены покинуть свой пост против вашей воли. Теперь ваши враги поощряют население города выходить на улицы и праздновать, а также организовали разгневанную толпу, чтобы изуродовать и обезглавить вашу статую, посвященную вашему правлению в качестве Триарха.;;;;;;;;;;;;;x
EVTOPTA_volantis_575;Позор.;;;;;;;;;;;;;x
EVTDESCvolantis.577;[From.GetFirstNameWithDynasty] и [From.GetHerHis] дом, давно являются моими врагами. Они обесчестивали Дом [Root.GetOnlyDynastyName] на каждом шагу. Возможно стоит нанять банду головорезов, чтобы испортить статую одного из [From.GetHerHis] предков Триархов, чтобы исправить эти ошибки?;;;;;;;;;;;;;x
EVTOPTA_volantis_577;Да, обезглавьте и испоганьте!;;;;;;;;;;;;;x
EVTOPTB_volantis_577;Нет,я не опущусь до такого уровня;;;;;;;;;;;;;x
EVTDESCvolantis.578;[From.GetFirstNameWithDynasty] имеет давнюю ненависть ко мне и моему Дому. [From.GetSheHeCap] нанимает головорезов, чтобы они напали на статую моего предка-Триарха. Они испортили её, перед тем как обезглавить.;;;;;;;;;;;;;x
EVTOPTA_volantis_578;Я отомщу за это!;;;;;;;;;;;;;x
elected_triarch_1;Новоизбранный Триарх;;;;;;;;;;;;;x
elected_triarch_2;Новоизбранный Триарх;;;;;;;;;;;;;x
TOOLTIPvolantisvotecountA;Вы получили §Y[Root.election_votes.GetValue]§! голосов\n;;;;;;;;;;;;;x
TOOLTIPvolantisvotecountB;[From.GetTitledFirstName] получает §Y[From.election_votes.GetValue]§! голосов\n;;;;;;;;;;;;;x
triarch_imprison;Заключить в тюрьму (Триарх);;;;;;;;;;;;;x
triarch_imprison_desc;Вы можете использовать свои возможности Триарха, чтобы попытаться заключить в тюрьму персонажа [Root.GetTitledFirstName]. Вам понадобится согласие вашего младшего Триарха, чтобы сделать это.;;;;;;;;;;;;;x
TOOLTIPtriarch_imprisonPROGRESS;В настоящее время НЕ пытается заключить кого-то в тюрьму\n;;;;;;;;;;;;;x
TOOLTIPtriarch_imprisonTRIARCH;НЕ Триарх\n;;;;;;;;;;;;;x
TOOLTIPtriarch_imprisonREJECTED;[From.GetTitledFirstName] НЕ пытается/проваливает попытку заключить персонажа [Root.GetFirstNameWithDynasty] в прошлом году\n;;;;;;;;;;;;;x
TOOLTIPvolantis.130;Триарх [This.GetFirstNameWithDynasty] рассмотрит ваше предложение о заключении в тюрьму персонажа [Root.GetFirstNameWithDynasty].;;;;;;;;;;;;;x
TOOLTIPtriarch_imprisonCHANCE;Так, если ваш младший Триарх согласится, [Root.GetFirstNameWithDynasty] окажется в тюрьме. Старший Триарх будет заниматься арбитражем.;;;;;;;;;;;;;x
EVTDESCvolantis.130;Ваш собрат Триарх, [FromFrom.GetFirstNameWithDynasty], говорит с вами наедине перед встречей Триаршества. [FromFrom.GetSheHeCap] говорит, что [FromFrom.GetSheHe] желает увидеть, как [From.GetTitledFirstNameWithDynasty] будет арестован[From.GetEndA], и просит вашей поддержки. Вкупе с вашим влиянием, [From.GetTitledFirstName] может быть заключен[From.GetEndA] под стражу законно.;;;;;;;;;;;;;x
EVTOPTAvolantis.130;Да, я думаю, это пошло бы всем на руку;;;;;;;;;;;;;x
TOOLTIPvolantis.135;Если арест не удастся, старшего Триарха оставят для разбирательств\n;;;;;;;;;;;;;x
EVTOPTBvolantis.130;Нет, я не вижу причин для этого.;;;;;;;;;;;;;x
TOOLTIPvolantis.134;узнаёт;;;;;;;;;;;;;x
EVTDESCvolantis.131;После встречи Триаршества города, вы были шокированы, узнав, что на ваш арест был выдан ордер! Очевидно, Триархи [From.GetFirstNameWithDynasty] и [FromFromFrom.GetFirstNameWithDynasty] сговорились использовать свою общую власть, чтобы законно заключить вас в тюрьму. Их люди арестовали вас, прежде чем вы смогли что-либо предпринять.;;;;;;;;;;;;;x
EVTOPTAvolantis.131;Это тирания!;;;;;;;;;;;;;x
EVTDESCvolantis.132;На встрече Триархии вы были удивлены, услышав, что Триарх [FromFromFrom.GetFirstNameWithDynasty] предлагает арестовать Триарха, известного как [FromFrom.GetTitledFirstNameWithDynasty]. Когда Триарх [From.GetFirstNameWithDynasty] быстро соглашается, у вас не было другого выбора, кроме как утвердить ордер на [FromFrom.GetHerHis] арест. [FromFrom.GetTitledFirstName] был[FromFrom.GetEndA] задержан[FromFrom.GetEndA] в течение нескольких часов.;;;;;;;;;;;;;x
EVTOPTAvolantis.132;Их совместная власть не оставила мне выбора;;;;;;;;;;;;;x
EVTDESCvolantis.133;Перед встречей Триархии, вы сумели убедить Триарха, известного как [From.GetFirstNameWithDynasty] согласиться с вашим предложением. Вы использовали ваше общее влияние для выдачи ордера на арест Триараха [FromFrom.GetTitledFirstNameWithDynasty], который был исполнен в течении нескольких часов до того, как [FromFrom.GetSheHe] что-то предпринимает.;;;;;;;;;;;;;x
EVTOPTAvolantis.133;[FromFrom.GetSheHeCap] теперь у меня в заключении;;;;;;;;;;;;;x
EVTDESCvolantis.134;Вы обратились к Триарху [From.GetFirstNameWithDynasty] с просьбой о [From.GetHerHis] поддержке в аресте персонажа [FromFrom.GetTitledFirstNameWithDynasty]. [From.GetSheHeCap] отказывается помочь вам, оставив вас без права выдавать ордер.;;;;;;;;;;;;;x
EVTOPTAvolantis.134;Нужно найти другой путь;;;;;;;;;;;;;x
EVTDESCvolantis.135;После встречи Триаршества города, вы были шокированы, узнав, что на ваш арест был выдан ордер! Очевидно, Триархи [From.GetFirstNameWithDynasty] и [FromFromFrom.GetFirstNameWithDynasty] сговорились использовать свою общую власть, чтобы законно заключить вас в тюрьму. Однако прежде чем их агенты поймали вас, вы забаррикадировались в своём имении.;;;;;;;;;;;;;x
EVTOPTAvolantis.135;Убежать!!!;;;;;;;;;;;;;x
EVTOPTCvolantis.135;Им придется насильно вытаскивать меня!;;;;;;;;;;;;;x
EVTOPTDvolantis.135;Я самолично сдаюсь старшему Триарху;;;;;;;;;;;;;x
TOOLTIPvolantis.137;[This.GetFirstNameWithDynasty], старший Триарх, может решить арестовать вас с применением силы;;;;;;;;;;;;;x
EVTDESCvolantis.136;Перед встречей Триархии вы и Триарх [FromFrom.GetFirstNameWithDynasty] пришли к соглашению. Вы использовали вашу общее влияние для выдачи ордера на арест персонажа [From.GetTitledFirstNameWithDynasty]. Однако, [From.GetSheHe] избегает ареста и впоследствии покидает город.;;;;;;;;;;;;;x
EVTDESCvolantis.136B;Перед встречей Триархии вы и Триарх [FromFromFromFrom.GetFirstNameWithDynasty] пришли к соглашению. Вы использовали вашу общее влияние для выдачи ордера на арест персонажа [From.GetTitledFirstNameWithDynasty]. Однако, [From.GetSheHe] избежает ареста и впоследствии покидает город.;;;;;;;;;;;;;x
EVTOPTAvolantis.136;Очевидно, слишком трусливы, чтобы предстать перед правосудием;;;;;;;;;;;;;x
