#CODE;ENGLISH;x;;;;;;;;;;;;
#events;;x;;;;;;;;;;;;
EVTDESCreligious.13;Праведных избрали меня новым Великим Септоном и лидером Семибожия! Я тем самым откажусь от своего мирского имени, поскольку я больше не человек, а олицетворение самих Богов!;x;;;;;;;;;;;;
EVTDESCreligious.14;[Root.PrimaryTitle.GetFOA], после долгих споров, Праведных наконец избрали нового Верховного Септона. Его Святость отказался от мирского имени, поскольку он больше не человек, а олицетворение самих Богов.;x;;;;;;;;;;;;
EVTOPTAreligious.14;Да будет он благословлён!;x;;;;;;;;;;;;
EVTOPTBreligious.14;Он не кажется мне благочестивым;x;;;;;;;;;;;;
EVTOPTCreligious.14;Они выбрали мудро;x;;;;;;;;;;;;
EVTOPTDreligious.14;Они пожалеют, никто не смеет меня игнорировать.;x;;;;;;;;;;;;
TOOLTIPEVTOPTCreligious.14;Верующие в Семерых будут рассержены на вас, из-за того, что вы не выбрали Септона в качестве Верховного Септона;x;;;;;;;;;;;;
high_septon;Назначьте нового Верховного Септона;x;;;;;;;;;;;;
high_septon_desc;Нужен новый Верховный Септон, вы желаете чтобы им стал [Root.GetTitle] [Root.GetFirstName].;x;;;;;;;;;;;;
opinion_refused_church_career;Отказаться от духовной карьеры.;x;;;;;;;;;;;;
opinion_preferred_high_septon;Предпочитаемый Верховный Септон;x;;;;;;;;;;;;
opinion_selected_non_septon;Выбран нечестивый Верховный Септон;x;;;;;;;;;;;;
opinion_not_preferred_high_septon;Проигнорированное назначение Верховного Септона;x;;;;;;;;;;;;
TOOLTIPreligious.15;рассмотрит Ваше предложение;x;;;;;;;;;;;;
EVTDESCreligious.15;Я стану Верховным Септоном?;x;;;;;;;;;;;;
EVTDESCreligious.16;[Root.PrimaryTitle.GetFOA], я с удовольствием принимаю Ваше предложение, стать Верховным Септоном.\n\nВаш симренный, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal];x;;;;;;;;;;;;
EVTOPTAreligious.16;Теперь Праведные должен избрать его;x;;;;;;;;;;;;
EVTDESCreligious.17;[Root.PrimaryTitle.GetFOA], ваше предложение очень щедрое, но я должен отказаться. Я боюсь, что я буду плохим Верховным Септоном.\n\nВаш, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal];x;;;;;;;;;;;;
EVTOPTAreligious.17;Семь преисподен, он был бы хорошим Верховным Септоном!;x;;;;;;;;;;;;
EVTDESCreligious.18;Эта война против веры затянулась на многие месяцы, возможно, нам следует объявить амнистию Верховному Септону и всем, кто выступает против меня, если они согласятся распустить воинствующих в вере?;x;;;;;;;;;;;;
EVTOPTAreligious.18;Мы должны попытаться примириться;x;;;;;;;;;;;;
EVTOPTBreligious.18;Мир!? Никогда, я раздавлю их!;x;;;;;;;;;;;;
EVTDESCreligious.19;Ваше Святейшество, вы видите, что эта война затянулась слишком сильно. Если вы согласитесь расформировать военные ордены и добиться мира, я прослежу, чтобы вам и вашим последователям была предоставлена амнистия. Будьте уверены, что дом [From.GetOnlyDynastyName] обязуется защищать веру в её место.\n\nПодпись,\n[From.GetTitledFirstName];x;;;;;;;;;;;;
EVTOPTAreligious.19;Это мудрый путь;x;;;;;;;;;;;;
EVTOPTBreligious.19;Нет, они должны быть свергнуты.;x;;;;;;;;;;;;
EVTDESCreligious.20;Ваше предложение очень великодушно и мудро. Я принимаю и расформирую военные ордена и призываю моих последователей принять Вас как их истинного правителя,в обмен на вечную защиту веры Вашим Домом.\n\nПодпись,\nЕго Святейшесто, Верховный Септон;x;;;;;;;;;;;;
TOOLTIPreligious.19;Если Верховный Септон примет ваше предложение, вы будете помазаны как последователь Веры Семерых, обратившись к религии.\n;x;;;;;;;;;;;;
TOOLTIP2002050;Вы будете коронованы Верховным Септоном;x;;;;;;;;;;;;
EVTOPTBreligious.20;Мы наконец-то помирились;x;;;;;;;;;;;;
EVTDESCreligious.21;Я боюсь, позиции веры не сломить, Вы не [Root.GetTitle] и не готовы быть. Мы не будем распускать ордены, которые защищают верующих, если сделать это, то это поставит их на милость ваших прихотей.\n\nПодпись,\nЕго Святейшесто, Верховный Септон;x;;;;;;;;;;;;
EVTOPTBreligious.21;Еще больше кровопролития;x;;;;;;;;;;;;
EVTTOOLTIPreligious.19;получит ваше предложение;x;;;;;;;;;;;;
summer_rel_group;Летние Боги;x;;;;;;;;;;;;
summer_rel_group_FEATURES;§Y*§! Традиционная религия против рабства;x;;;;;;;;;;;;
summer_rel;Летние Боги;x;;;;;;;;;;;;
summer_rel_DESC;Народ Летних островов поклоняется жизни и любви. Среди их богов выделяется богиня плодородия с шестнадцатью грудями, а половой акт они считают искусством.;x;;;;;;;;;;;;
father_of_waters;Отец Вод;x;;;;;;;;;;;;
father_of_waters_DESC;Отец Вод - бог Браавоса. Каждый раз, когда он берет новую невесту, его храм разрушается и строится заново.;x;;;;;;;;;;;;
father_of_waters_FEATURES;§Y*§! Традиционная религия против рабства;x;;;;;;;;;;;;
GOD_FATHER_OF_WATERS;Отец Вод;x;;;;;;;;;;;;
great_shepherd;Великий Пастырь;x;;;;;;;;;;;;
great_shepherd_DESC;Великий Пастырь – это бог Лхазарян. Его жриц называют Божьими жёнами.;x;;;;;;;;;;;;
great_shepherd_FEATURES;§Y*§! Традиционная религия против рабства;x;;;;;;;;;;;;
GOD_GREAT_SHEPHERD;Великий Пастырь;x;;;;;;;;;;;;
influenced_election;Выборы Великого Септона находятся под влиянием;x;;;;;;;;;;;;
defied_liege;Повелитель бросил вызов;x;;;;;;;;;;;;
authority_weakened;Ослабление администрации;x;;;;;;;;;;;;
authority_strengthened;Укрепление администрации;x;;;;;;;;;;;;
lhazar_rel_group;Боги лхазарян;x;;;;;;;;;;;;
lady_of_spears;Леди Копий;x;;;;;;;;;;;;
lady_of_spears_DESC;Великую богиню Безупречные называют многими именами, включая Леди Копий, Матерь Многих, Жена-Воительница. Ее имя остается тайной тех, кто сжег свой мужской признак на алтаре.;x;;;;;;;;;;;;
LADY_OF_SPEARS;Леди Копий;x;;;;;;;;;;;;
GOD_THE_OTHERS;Иные;x;;;;;;;;;;;;
GOD_THE_GREAT_OTHER;Великий Иной;x;;;;;;;;;;;;
sympathy_westerosi;Симпатия к Вестеросским религиям;x;;;;;;;;;;;;
sympathy_westerosi_desc;Хотя этот персонаж не поклоняется вестеросским богам, он проявляет симпатию и терпимость к этим конфессиям и их пастве.;x;;;;;;;;;;;;
sympathy_drowned_god;Симатия к Утонувшему Богу;x;;;;;;;;;;;;
sympathy_drowned_god_desc;Хотя этот персонаж не поклоняется Утонувшему богу, все же он проявляет симпатию и понимание этой религии и ее последователям;x;;;;;;;;;;;;
sympathy_essos_group;Симпатия к восточным религиям;x;;;;;;;;;;;;
sympathy_essos_group_desc;Хотя этот персонаж не поклоняется восточным богам, все же он проявляет симпатию и понимание людям Вольных городов и этой религии.;x;;;;;;;;;;;;
sympathy_ghiscar_rel;Симпатия к Гарпии;x;;;;;;;;;;;;
sympathy_ghiscar_rel_desc; Этот персонаж не поклоняется Гарпии, но с симпатией и пониманием относится к гискарскому народу и религии;x;;;;;;;;;;;;
sympathy_valyrian_rel_group;Симпатия к валирийской вере;x;;;;;;;;;;;;
sympathy_valyrian_rel_group_desc;Этот персонаж не поклоняется валирийским богам, но с симпатией и пониманием относится к беженцам из Валирии и их богам;x;;;;;;;;;;;;
restore_faith_militant;Восстановление Святого Воинства;x;;;;;;;;;;;;
restore_faith_militant_desc;Святое Воинство восстановлено;x;;;;;;;;;;;;
TOOLTIPreligious.200;Святое Воинство восстановлено;x;;;;;;;;;;;;
opinion_raised_faith_authority;Повысил[_] авторитет религии;x;;;;;;;;;;;;
opinion_lowered_faith_authority;Понизил[_] авторитет религии;x;;;;;;;;;;;;
opinion_raised_faith_authority_bad;Поднял[_] авторитет Верховного Септона;x;;;;;;;;;;;;
opinion_lowered_faith_authority_good;Понизил[_] авторитет Верховного Септона;x;;;;;;;;;;;;
EVTDESCreligious.203;[Root.GetTitledFirstNameWithDynasty], совет Праведных созван, чтобы обсудить Ваши грехи и Его Святейшество Верховный Септон решил, что Вас нужно поместить под стражу в интересах Веры в городе [From.Capital.GetName] до последующего судебного решения.\n\n Писано пред взором Богов,\n Его Святейшество Верховный Септон;x;;;;;;;;;;;;
EVTOPTAreligious.201;Да, я предстану перед ним;x;;;;;;;;;;;;
EVTOPTBreligious.201;Я не отвечаю перед септонами;x;;;;;;;;;;;;
EVTDESCreligious.204;Ваш[From.GetEndA] [From.GetRootRelation] [From.GetTitledFirstName] попал[From.GetEndA] в немилость церкви. [From.GetSheHeCap] долж[From.GetNaEn] предстать перед Верховным Септоном в городе [FromFrom.Capital.GetName], чтобы свершился суд над [From.GetHerHis] предполагаемыми грехами. [From.GetFirstName] благородно согласи[From.GetLasLsya] остаться под стражей до окончания суда ;x;;;;;;;;;;;;
EVTDESCreligious.205;Ваш[From.GetEndA] [From.GetRootRelation] [From.GetTitledFirstName] попал[From.GetEndA] в немилость церкви. [From.GetSheHeCap] долж[From.GetNaEn] предстать перед Верховным Септоном в городе [FromFrom.Capital.GetName], чтобы свершился суд над [From.GetHerHis] предполагаемыми грехами. В отчаянии, [From.GetFirstName] просит вас спрятать [From.GetHerHis] в вашем замке.;x;;;;;;;;;;;;
EVTOPTAreligious.205;Нет, вы должны ответить перед Верой;x;;;;;;;;;;;;
EVTOPTBreligious.205;Вы будете здесь в безопасности;x;;;;;;;;;;;;
EVTTITLEreligious.200;Восстановление Святого Воинства;x;;;;;;;;;;;;
EVTDESCreligious.200;У Веры Семерых и Верховного Септона исторически существовало два боевых ордена, известные как Святое Воинство, призванное защищать веру. Сыны Воина состояли из фанатичных рыцарей, многие происходили из благородных семей, которые поклялись бороться с врагами веры. Состав Честных Бедняков был более скромным и состоял из простого люда и женщин. Эти легковооруженные пехотинцы защищали паломников Вестероса во время своих путешествий.\n\nСейчас Верховный Септон приобрел достаточного авторитета, чтобы восстановить Святое Воинство, благородные рыцари стекаются к Сынам Воина, крестьяне сотянми присоединяются к Честным Беднякам. Вера становится силой, с которой нельзя не считаться.;x;;;;;;;;;;;;
investiture_law_2;Средний авторитет религии;x;;;;;;;;;;;;
investiture_law_2_option;Средний;x;;;;;;;;;;;;
investiture_law_2_desc;Верховный Септон получает традиционные полномочия, включая право на вооружение и проведение испытаний.;x;;;;;;;;;;;;
investiture_law_3;Высокий авторитет религии;x;;;;;;;;;;;;
investiture_law_3_option;Высокий;x;;;;;;;;;;;;
investiture_law_3_desc;Верховный Септон получает традиционные полномочия, включая право на вооружение и проведение испытаний.;x;;;;;;;;;;;;
opinion_investiture_law_0;Минимальный авторитет религии;x;;;;;;;;;;;;
opinion_investiture_law_1;Понизить авторитет религии;x;;;;;;;;;;;;
opinion_investiture_law_3;Повысить авторитет религии;x;;;;;;;;;;;;
TOOLTIPreligious.290;Святое Воинство расформировано;x;;;;;;;;;;;;
EVTDESCreligious.290;Серия законов, которые принял[Root.GetEndA] [Root.Liege.GetTitledName] ограничивают полномочия [Root.Liege.GetHerHis] вассала, Верховного Септона в стране. Один из таких законов запрещает церкви содержать Святое Воинство, состоящее из Сынов Воина и Честных Бедняков.;x;;;;;;;;;;;;
TOOLTIPINVEST0;-Лорды могут назначать септонов-вассалов\n-Верховный септон не может отказать в благословлении своему сюзерену\n-Церковь не может созывать и вооружать Святое Воинство, как и не может присваивать земли;x;;;;;;;;;;;;
TOOLTIPINVEST1;-Верховный септон назначает Септонов\n-Верховный септон может отказать в благословлении своему сюзерену\n-Церковь не может созывать и вооружать Святое Воинство, как и не может присваивать земли\n;x;;;;;;;;;;;;
TOOLTIPINVEST2; -Верховный Септон назначает Септонов\n-Верховный септон может отказать в благословлении своему сюзерену\n-TЦерковь может созывать и вооружать Святое Воинство, но не может присваивать земли\n-Праведные могут вызывать последователей веры к судебному разбирательствуl\n-Верховный Септон может объявить нейтралитет в гражданских войнах;x;;;;;;;;;;;;
TOOLTIPINVEST3; -Верховный септон назначает Септонов\n-Верховный септон может отказать в благославлении своему сюзерену\n-Церковь может созывать и вооружать Святое Воинство и присваивать земли\n-Праведные могут призывать последователей веры к судебному разбирательству\n-Верховный Септон может объявить нейтралитет в гражданских войнах\n-Отлучение от церкви в войнах против веры является законным\n;x;;;;;;;;;;;;
EVTDESCreligious.301;Вы отдали одного из ваших младших сыновей в храм…;x;;;;;;;;;;;;
EVTDESCreligious.302;Ваш отец решил отправить тебя в храм.;x;;;;;;;;;;;;
EVTDESCreligious.303;Вы отдали одного из ваших младших сыновей в храм…;x;;;;;;;;;;;;
EVTDESCreligious.304;Ваш отец отдал тебя в храм.;x;;;;;;;;;;;;
lady_of_the_waves;Владычица Волн;x;;;;;;;;;;;;
lady_of_the_waves_DESC;Владычица Волн была древней богиней, которой поклонялись Первые Люди на Трёх Сёстрах. Священные бури были результатом совокупления Владычицы с Владыкой небес. Во времена поклонения ей, Сестринцы были свободным народом, которым правили собственные короли, которые также выступали в качестве пиратских королей;x;;;;;;;;;;;;
lady_of_the_waves_FEATURES;§Y*§! Могут использовать пленников как наложниц\n§Y*§! Традиционная рабовладельческая религия\n§Y*§! Если независимы, можно свободно нападать на соседей\n§Y*§! Могут стать объектом атаки в антипиратских войнах;x;;;;;;;;;;;;
GOD_LADY_OF_THE_WAVES;Владычица Волн;x;;;;;;;;;;;;
GOD_LORD_OF_THE_SKIES;Владыка Небес;x;;;;;;;;;;;;
high_faith_authority;Высокий авторитет религии;x;;;;;;;;;;;;
expelled_d_poor_fellows;Изгнал[_] Честных Бедняков;x;;;;;;;;;;;;
expelled_d_warriors_sons;Изгнал[_] Сынов Воина;x;;;;;;;;;;;;
TOOLTIPreligious.22;Верховный Септон решит, кто наследует персонажу [From.GetFirstNameWithDynasty] в государстве [From.PrimaryTitle.GetFullName];x;;;;;;;;;;;;
EVTDESCreligious.22;[FromFrom.GetFirstNameWithDynasty] явно не подходит для правления, Боги презирают [FromFrom.GetHerHis] порочный род. Теперь я должен определить, кто будет наследовать [FromFrom.GetHerHim].;x;;;;;;;;;;;;
EVTOPTAreligious.22;Наследник, [FromFrom.Heir.GetFirstName] [FromFrom.Heir.GetOnlyDynastyName], достоин;x;;;;;;;;;;;;
EVTOPTBreligious.22;Нет, отпрыск Дома [FromFrom.GetOnlyDynastyName] более благочестив;x;;;;;;;;;;;;
EVTOPTCreligious.22;Другой Лорд [FromFrom.PrimaryTitle.GetName] будет править;x;;;;;;;;;;;;
EVTOPTDreligious.22;Пришло время отказаться от этого Железного Трона;x;;;;;;;;;;;;
EVTOPTEreligious.22;Этот претендент является самым подходящим кандидатом;x;;;;;;;;;;;;
EVTDESCreligious.23;[Root.PrimaryTitle.GetFOA], свергнув предыдущего правителя, известного как [Root.PrimaryTitle.GetFullName], я счел вас наиболее достойным править. Предлагаю Вам защитить всех последователей веры [Root.Religion.GetName] и править справедливо как [Root.GetTitle].\n\nВаш,\n[FromFrom.GetTitledFirstName];x;;;;;;;;;;;;
EVTOPTBreligious.23;Я торжественно соглашаюсь;x;;;;;;;;;;;;
EVTDESCreligious.24;[Root.GetTitledFirstName], свергнув предыдущего правителя, известного как  [From.PrimaryTitle.GetFullName], я счел, что [From.GetFirstNameWithDynasty] самый достойный, и впредь он будет известен как ваш [From.GetTitle]. Я предлагаю вам принять [From.GetHerHis] сюзеренитет и присоединиться к н[From.GetHerHim] в защите веры.\n\nПодпись,\n[FromFromFrom.GetTitledFirstName];x;;;;;;;;;;;;
EVTDESCreligious.25;[Root.GetTitledFirstName], свергнув последнего правителя Железного Трона, я решил, что ни один человек больше не будет править Вестеросом. Железный Трон настоящим уничтожается, и все поклявшиеся лорды освобождаются от их присяги ему. Я предлагаю вам жить в мире и защищать Веру.\n\nПодпись,\nЕго Святейшество, Верховный Септон;x;;;;;;;;;;;;
EVTOPTBreligious.25;Смелый шаг;x;;;;;;;;;;;;
send_son_to_temple_rhllor;Отправить в Храм Р'глора;x;;;;;;;;;;;;
send_son_to_temple_rhllor_desc;[Root.GetTitledFirstName] отправится в Храм Р'глора, со временем [Root.GetSheHe] может стать красным жрецом;x;;;;;;;;;;;;
EVTDESCreligious.305;[From.GetTitledFirstName] был[From.GetEndA] явно расстроен[From.GetEndA] и рассержен[From.GetEndA] тем, что принудили присоединиться к духовенству веры [Root.Religion.GetName], и при этом оставить наследство и семью. На пути к храму, [From.GetSheHe] смог[From.GetNoneE] бежать от своего сопровождения и укрыться в чужих землях.;x;;;;;;;;;;;;
EVTOPTAreligious.305;[From.GetSheHeCap] всегда был[From.GetEndA] своенрав[From.GetNaEn];x;;;;;;;;;;;;
EVTDESCreligious.50;Шлюхи города [Root.Capital.GetName] - это оскорбление святых, искушение слабых, которые не могут контролировать свои низменные желания. Возможно, чтобы угодить Богам, проституция должна быть объявлена вне закона и все шлюхи и их дети будут изгнаны?;x;;;;;;;;;;;;
EVTOPTAreligious.50;Боги призывают к этому!;x;;;;;;;;;;;;
prostitution_illegal;Проституция вне закона;x;;;;;;;;;;;;
opinion_outlawed_prostitution;Проституция запрещена;x;;;;;;;;;;;;
EVTOPTBreligious.50;Нет, это вызовет слишком много проблем;x;;;;;;;;;;;;
EVTDESCreligious.51;[Root.GetTitledFirstName], проституция запрещена в городе [From.Capital.GetName], Все шлюхи и их дети должны быть немедленно высланы. Остальные, кто причастен к этим греховным деяниям, впредь будут осуждены мной и самими Богами.\n\nПисано пред взором Богов,\n[From.GetTitledFirstNameNoRegnal] из Дома [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] [From.GetHerHis] имени;x;;;;;;;;;;;;
EVTOPTAreligious.51;[From.GetSheHe] понимает проблемы, которые это вызовет?;x;;;;;;;;;;;;
EVTDESCreligious.53;Один из моих предшественников объявил проституцию вне закона в городе [Root.Capital.GetName], изгнав всех шлюх. Это привело как к увеличению напряженности, так и к снижению доходов. Возможно, это действие должно быть отменено?;x;;;;;;;;;;;;
EVTOPTAreligious.53;Да, узаконить еще раз;x;;;;;;;;;;;;
opinion_legalised_prostitution;Легализировать проституцию;x;;;;;;;;;;;;
EVTOPTBreligious.53;Нет, это была хорошая идея;x;;;;;;;;;;;;
EVTDESCreligious.54;Бедняки города [Root.Capital.GetName] сильно страдают, борясь за то, чтобы есть и выживать. Может, мой долг, данный Богами, в том, чтобы помочь им? Ежедневно раздавать буханку хлеба каждому мужчине и женщине и доказывать Богам мое благочестие и достоинство.;x;;;;;;;;;;;;
EVTOPTAreligious.54;Опорожнить казну! Дать им хлеб!;x;;;;;;;;;;;;
donated_to_poor;Пожертвования бедным;x;;;;;;;;;;;;
opinion_excessive_donation;Непомерные пожертвования;x;;;;;;;;;;;;
EVTOPTBreligious.54;Они должны заботиться о себе сами;x;;;;;;;;;;;;
EVTDESCreligious.55;Септоны в Вере являются образцом праведности. Они жертвуют своими семейными узами, пообещав служить Семерым всю жизнь. На их фоне мое благочестие выглядит довольно плачевно, но Верховный Септон говорит, что принесение клятв Септона поднимет меня выше всех...;x;;;;;;;;;;;;
EVTOPTAreligious.55;Я поклялся всю жизнь служить Вере;x;;;;;;;;;;;;
opinion_took_septons_vows;Принял обеты Септона;x;;;;;;;;;;;;
EVTOPTBreligious.55;[Root.GetTitle] не может быть септоном;x;;;;;;;;;;;;
EVTDESCreligious.56;Лорды королевства начинают испытывать беспокойство от фанатичных и странных действий правителя, известного как [From.GetTitledFirstName]. [From.GetTitle] не только сорвал собственный брак, но и принял меры, чтобы [From.GetSheHe] больше никогда не смог заключить брак, приняв обеты септона, его поддержал Верховный Септон, который становится все более и более влиятельным;x;;;;;;;;;;;;
EVTOPTAreligious.56;[From.GetSheHeCap] заинтересован только духовными вопросами;x;;;;;;;;;;;;
EVTOPTAreligious.56B;Это оскорбление чести моей семьи!;x;;;;;;;;;;;;
EVTDESCreligious.57;Я придумал самую благочестивую идею для моего нового указа. Впредь я буду требовать, чтобы Цитадель использовала голубей, а не воронов, для передачи их сообщений. Голуби - это символ мира, мир, который они будут нести по всему миру от имени Богов!;x;;;;;;;;;;;;
EVTOPTAreligious.57;Семеро благословят королевство;x;;;;;;;;;;;;
EVTDESCreligious.58;[Root.GetTitledFirstName], для обеспечения мира и благочестия по всему королевству, настоящим приказываю, чтобы Цитадель и все мои знаменосцы использовали голубей, а не воронов для отправления сообщений.\n\nПодпись Священного Указа,\n[From.GetTitledFirstNameNoRegnal] из Дома [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] [From.GetHerHis] имени;x;;;;;;;;;;;;
EVTOPTAreligious.58;Это смешно;x;;;;;;;;;;;;
EVTDESCreligious.59;Безответственная похоть и распущенность женщин страны позорят и оскорбляют богов. Я мог бы принудить к целомудрию силой, но вместо этого я буду поощрять его, предоставляя освобождение от налогов тем, кто обеспечит добродетель своих дочерей... через разумное использование поясов верности;x;;;;;;;;;;;;
EVTOPTAreligious.59;Мы все будем благословлены;x;;;;;;;;;;;;
EVTDESCreligious.60;[Root.GetTitledFirstName], греховная и похотливая природа женщин страны уже давно является проблемой. Поэтому, чтобы поощрить более благочестивое поведение, я предлагаю освобождение от налогов тем, кто обеспечит добродетель своих дочерей через строгое использование поясов верности.\n\nСвятой указ подписан,\n[From.GetTitledFirstNameNoRegnal] из Дома [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] [From.GetHerHis] имени;x;;;;;;;;;;;;
EVTOPTAreligious.60;Неужели [From.GetSheHe] не может решать более важные вопросы?;x;;;;;;;;;;;;
EVTOPTBreligious.60;Ну, я мог бы использовать выгоду!;x;;;;;;;;;;;;
chastity_belt;Пояс Верности;x;;;;;;;;;;;;
EVTDESCreligious.61;Мейстеры изучают свои книги и свитки, полные неслыханных и нечестивых учений. Многие из них содержат непристойное и вопиющщее содержание, в других - греховная ложь. В частности, 'Неестественная история' Септона Барта полна порочных и кощунственных богохульств. Может, все они должны быть сожжены?!;x;;;;;;;;;;;;
opinion_burned_books;Сжег книги;x;;;;;;;;;;;;
EVTOPTAreligious.61;Их изучение карается смертью;x;;;;;;;;;;;;
EVTOPTBreligious.61;Нет, уничтожение знаний - это болезненная вещь;x;;;;;;;;;;;;
EVTDESCreligious.62;Фанатичные указы правителя [From.GetTitledFirstName] привели к прискорбному обороту. [From.GetSheHeCap] начал сжигать книги, которые считает кощунственными, в том числе бесценные свитки мейстеров и остальные безобидные истории. 'Неестественная История' Септона Барта, работа одного из самых ярких умов Семи Королевств, тоже была объявлена вне закона и сожжена. Потеряна значительная часть знаний.;x;;;;;;;;;;;;
EVTOPTAreligious.62;[From.GetTitle] явно сумасшедший;x;;;;;;;;;;;;
send_daughter_to_silent_sisters;Отправить в Молчаливые сестры;x;;;;;;;;;;;;
send_daughter_to_silent_sisters_desc;[This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] будет отправлена в Молчаливые сестры;x;;;;;;;;;;;;
EVTDESCreligious.300;Вы отправили свою дочь в Молчаливые сестры.;x;;;;;;;;;;;;
EVTDESC2101001;Ваш отец решил отправить вас в Молчаливые сестры.;x;;;;;;;;;;;;
silent_sister;Молчаливая Сестра;x;;;;;;;;;;;;
silent_sister_desc;Этот человек посвятил свою жизнь почитанию умерших и погибших.;x;;;;;;;;;;;;
EVTDESC20002;Недавнее обращение провинции [converted_province.Location.GetName] в веру [Root.Religion.GetName] вызвало большие волнения приверженцов старой религии. Как знать, так и простой люд, чувствуют себя под угрозой.;x;;;;;;;;;;;;
EVTOPTA20002;В конечном итоге, они поймут;x;;;;;;;;;;;;
TOOLTIPreligious_unrestREALM;Все иноверческие провинции в государстве [Root.GetTitledFirstName] будут испытывать религиозные волнения в течение 5 лет\n;x;;;;;;;;;;;;
TOOLTIPreligious_unrestREALMKINGDOM;Все иноверческие провинции в государстве [converted_province.Kingdom.GetName], которые контролирует [Root.GetTitledFirstName] или [From.Liege.GetTitledFirstName] будут испытывать религиозные волнения в течение 5 лет\n;x;;;;;;;;;;;;
TOOLTIPreligious_unrestREALMDUCHY;Все иноверческие провинции в земле [converted_province.Duchy.GetName], которые контролирует [Root.GetTitledFirstName] или [From.Liege.GetTitledFirstName] будут испытывать религиозные волнения в течение 5 лет\n;x;;;;;;;;;;;;
opinion_religion_threatened;Религия под угрозой;x;;;;;;;;;;;;
TOOLTIPreligious_revoltABDICATE;[This.GetTitledFirstName] отрекается от поклонения вере [Root.Religion.GetName], поддержав [Root.GetTitledFirstName]\n;x;;;;;;;;;;;;
crushed_religious_revolt;Религиозное восстание подавлено;x;;;;;;;;;;;;
islands_rel;Островные Боги;x;;;;;;;;;;;;
fish_gods;Рыбьи Боги;x;;;;;;;;;;;;
fish_gods_DESC;Причудливые обожествленные рыбы, которым поклоняется странный народ Тысячи Островов;x;;;;;;;;;;;;
GOD_FISH_GODS;Рыбьи Боги;x;;;;;;;;;;;;
boash;Боаш;x;;;;;;;;;;;;
boash_DESC;Боаш, Слепой Бог, является божеством, которому когда-то поклонялись в Валирии и одно из божеств валирийцев, которые осело в Лорате.\n\nОтвергая всех других богов, последователи Боаша были евнухами, не ели плоти, не пили вина, ходили босиком по всему миру, одетые только в глухие капюшоны и шкуры. Только в темноте, по их мнению, открывался их третий глаз, позволяя увидеть 'высшие истины' мироздания, которые скрывались за иллюзиями мира. Поклоняющиеся Боашу полагали, что вся жизнь священна и вечна, что мужчины и женщины равны, что лорды и крестьяне, богатые и бедные, рабы и хозяева, люди и звери похожи друг на друга, и все одинаково равны перед богом;x;;;;;;;;;;;;
GOD_BOASH;Боаш;x;;;;;;;;;;;;
GOD_THE_BLIND_GOD;Слепой Бог;x;;;;;;;;;;;;
EVTOPTDreligious.3;Я не хочу, чтобы мои родственники утратили свои таланты;x;;;;;;;;;;;;
starry_rel;Церковь Звездной Премудрости;x;;;;;;;;;;;;
starry_wisdom;Звездная Премудрость;x;;;;;;;;;;;;
starry_wisdom_DESC;Церковь Звездной Премудрости. Полагают, что она была основана давно, в Золотой Империи Зари Императором Кровавой Яшмы, который начал поклоняться черному монолиту, упавшему с небес.;x;;;;;;;;;;;;
leng_rel;Лэнг;x;;;;;;;;;;;;
old_ones;Древние;x;;;;;;;;;;;;
old_ones_DESC;Уроженцы Лэнга поклонялись Древним, которые, по их мнению, населяли лабиринты и туннели под странными руинами на острове.  Время от времени, Древние приказывали Божественной Императрице совершать  жертвоприношение в честь них.;x;;;;;;;;;;;;
GOD_OLD_ONES;Древние;x;;;;;;;;;;;;
sothoryos_rel_group;Соториойские Боги;x;;;;;;;;;;;;
sothoryos_rel;Темные Боги;x;;;;;;;;;;;;
sothoryos_rel_DESC;Пятнистая кожа соториойцев довольно толстая, часто в цвете коричневом и белом. Они обладают массивным скелетом и мускулисты, с длинными руками, скошенными лбами, огромными квадратными зубами, тяжелыми челюстями и грубыми черными волосами. Их широкие плоские носы скорее пятаки. Говорят, что женщины-соториоанки неспособны размножаться с мужчинами из Эссоса или Вестероса, порождая только мертворожденых или уродливых детей.\n\nСоториойцы известны корсарам соседних островов Василиска - те, которые живут ближе всего к морю на северном берегу и смогли  осознать торговлю. Гискарцы считают их тугодумными, но жестокими бойцами, из которых выходят хорошие рабы. Далее, к югу Соториоса, проживают более дикие племена, известные каннибализмом и поклоняющиеся Темным Богам с непристойными обрядами. Есть также недоказанные слухи о прочих расах и забытых народах, которые были изгнаны, уничтожены или поглощены Пятнисытми людьми, а также ящеролюдии безглазые пещерные жители.;x;;;;;;;;;;;;
restore_high_priest_in_volantis;Восстановить Верховного Жреца в Красном храме;x;;;;;;;;;;;;
restore_high_priest_in_volantis_desc;Верховный Жрец Р'глора в настоящее время не владеет своим традиционной должностью в Красном Храме Волантиса. Восстановление его в храме понравится последователям Владыки Света.;x;;;;;;;;;;;;
opinion_restored_high_priest;Должность Верховного Жреца восстановлена;x;;;;;;;;;;;;
tp_weirwood_tree;Чардрево;x;;;;;;;;;;;;
