#CODE;ENGLISH;x;;;
EVTOPTAinterregnum.2;Я надеюсь, все пройдёт мирно;x;;;
TOOLTIPinterregnumcandidate;[This.GetTitledFirstNameWithDynasty] является одним из лидирующих кандидатов\n;x;;;
EVTDESCinterregnum.3;[Root.GetTitledFirstNameWithDynastyNoRegnal], как [FromFromFrom.GetTitledFirstNameWithDynasty] не оставил[FromFromFrom.GetEndA] никаких кровных родственников, чтобы унаследовать землю [From.PrimaryTitle.GetName], будет проведён Великий Совет, чтобы определить кто наследует [From.PrimaryTitle.GetTier]. Я предлагаю вам присоединиться к нам в столице [From.Capital.GetName] чтобы мы могли выбрать нового правителя.\n\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetTitle] [From.PrimaryTitle.GetName];x;;;
EVTDESCinterregnum.3B;[Root.GetTitledFirstNameWithDynastyNoRegnal], [FromFromFrom.GetTitledFirstNameWithDynasty] больше не правит землёй [From.PrimaryTitle.GetName], и поэтому будет проведён Великий Совет, чтобы определить кто наследует [From.PrimaryTitle.GetTier]. Я предлагаю вам присоединиться к нам в столице [From.Capital.GetName] чтобы мы могли выбрать нового правителя.\n\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetTitle] [From.PrimaryTitle.GetName];x;;;
EVTDESCinterregnum.3C;[Root.GetTitledFirstNameWithDynastyNoRegnal], наследование титула [From.PrimaryTitle.GetName] было подвергнуто сомнению, будет проведён Великий Совет, чтобы определить кто наследует [From.PrimaryTitle.GetTier]. Я предлагаю вам присоединиться к нам в столице [From.Capital.GetName], чтобы мы могли выбрать нового правителя.\n\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetTitle] [From.PrimaryTitle.GetName];x;;;
EVTDESCinterregnum.3D;Всем моим подчинённым, наследование земли [From.PrimaryTitle.GetName] поставлено под вопрос, поэтому необходимо провести великий совет, чтобы определить, кто унаследует [From.PrimaryTitle.GetTier]. Все соберутся в городе [From.Capital.GetName] и проголосуют за нового правителя.\n\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetTitle] из [From.PrimaryTitle.GetName];x;;;
EVTOPTAinterregnum.3;Я отправляюсь немедленно;x;;;
EVTOPTAinterregnum.3B;Любопытно;x;;;
EVTDESCinterregnum.4;[Root.GetTitledFirstNameWithDynastyNoRegnal], поскольку [FromFromFrom.GetTitledFirstNameWithDynasty] не оставил[FromFromFrom.GetEndA] кровных родственников в качестве наследника земли [From.PrimaryTitle.GetName], должен быть проведён Великий Совет, чтобы определить, кто наследует [From.PrimaryTitle.GetTier]. Вы имеете самые сильные притязания, мы призываем вас прибыть в столицу [From.Capital.GetName] для участия.\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetTitle] [From.PrimaryTitle.GetName];x;;;
EVTOPTAinterregnum.4;Трон будет моим;x;;;
EVTDESCinterregnum.5;[Root.GetTitledFirstNameNoRegnal], [FromFromFrom.GetTitledFirstNameWithDynasty] не оставил[FromFromFrom.GetEndA] кровных родственников,чтобы унаследовать [From.PrimaryTitle.GetName], преемственность непонятна. Поэтому я решил[From.GetEndA] использовать свои полномочия Регента, чтобы короновать себя самостоятельно, я требую вашей верности как нов[From.GetAyaYy] [From.GetTitle].\n\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] [From.GetHerHis] имени;x;;;
EVTDESCinterregnum.5A;Всем моим подданным: никакие кровные родственники прошлых государей не считаются наследниками титула [From.PrimaryTitle.GetName], что оставляет преемственность неясной. Поэтому я решил[From.GetEndA] использовать свою власть Протектора, чтобы короновать себя, и требую верности дворян королевства как нов[From.GetAyaYy] [From.GetTitle].\n\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] [From.GetHerHis] имени;x;;;
EVTOPTAinterregnum.5;Возмутительно! Должен был быть Совет!;x;;;
EVTOPTAinterregnum.5A;Смелый шаг;x;;;
EVTDESCinterregnum.6;Все лорды и знать прибыли в столицу [From.Capital.GetName] для Великого Совета. Главные кандидаты на трон земли [From.PrimaryTitle.GetName] высказали свое мнение и были подробно обсуждены. Теперь все присутствующие выберут среди них...;x;;;
EVTDESCinterregnum.6B;После долгих дней прений между двумя кандидатами возникла тупиковая ситуация, и как [From.GetTitle], вы должны дать решающий голос.;x;;;
EVTOPTAinterregnum.6;Я долж[GetNaEn] быть коронован!;x;;;
EVTOPTBinterregnum.6;[interregnum_claimant_1.GetTitledFirstName] [interregnum_claimant_1.GetOnlyDynastyName] будет поддержан[interregnum_claimant_1.GetEndA];x;;;
EVTOPTCinterregnum.6;[interregnum_claimant_2.GetTitledFirstName] [interregnum_claimant_2.GetOnlyDynastyName] займёт трон;x;;;
EVTOPTDinterregnum.6;[interregnum_claimant_3.GetTitledFirstName] [interregnum_claimant_3.GetOnlyDynastyName] станет править;x;;;
EVTOPTEinterregnum.6;[interregnum_claimant_4.GetTitledFirstName] [interregnum_claimant_4.GetOnlyDynastyName] получит мой голос;x;;;
EVTDESCinterregnum.8;Великий совет знати земли [Root.PrimaryTitle.GetName] пришёл к выводу, и вы будете поддержаны как наследник титула [Root.PrimaryTitle.GetTier]! Вас немедленно увенчали короной перед всеми собравшимися.;x;;;
EVTOPTAinterregnum.8;Я обещаю править справедливо;x;;;
EVTDESCinterregnum.9;Великий совет знати земли [Root.PrimaryTitle.GetName] заключил, что [From.GetTitledFirstNameWithDynastyNoRegnal] будет поддержан как наследник [Root.PrimaryTitle.GetTier]! [From.GetSheHeCap] немедленно был увенчан в тронном зале  перед всеми собравшимися.;x;;;
EVTOPTAinterregnum.9;Да будет [From.GetHerHis] правление мудрым;x;;;
EVTDESCinterregnum.10;Великий совет знати земли [FromFrom.PrimaryTitle.GetName] заключил, что [FromFrom.GetFirstNameWithDynasty] будет поддержан[FromFrom.GetEndA] как наследни[FromFrom.GetTsaK] титула [FromFrom.PrimaryTitle.GetTier]! [FromFrom.GetSheHeCap] был[FromFrom.GetEndA] быстро коронован[FromFrom.GetEndA] как [FromFrom.GetTitle] в тронном зале перед всеми собравшимися.;x;;;
EVTDESCinterregnum.10A;[FromFrom.PrimaryTitle.GetName] недавно попал в период междуцарствия, и был созван Великий совет, чтобы определить наследника. [FromFrom.GetFirstNameWithDynasty] был[FromFrom.GetEndA] поддержан[FromFrom.GetEndA] как наследн[FromFrom.GetTsaK] этим советом и был[FromFrom.GetEndA] коронован[FromFrom.GetEndA] как [FromFrom.GetTitle].;x;;;
EVTOPTAinterregnum.10;Да будет [FromFrom.GetHerHis] правление процветающим;x;;;
EVTDESCinterregnum.11;[Root.GetTitledFirstNameWithDynastyNoRegnal], [FromFromFrom.GetTitledFirstNameWithDynasty] уш[FromFromFrom.GetLaYol], не оставив кровных родственников, чтобы унаследовать титул [From.PrimaryTitle.GetName]. Я заверяю королевство, что будет проведен Великий Совет, чтобы определить, кто наследует, но считаю, что сейчас не самое подходящее время.\n\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetTitle] [From.PrimaryTitle.GetName];x;;;
EVTOPTAinterregnum.11;Совет должен состояться в ближайшее время;x;;;
TOOLTIPinterregnum.8;[Root.GetFirstNameWithDynasty] коронуется. [Root.GetSheHeCap] получил[Root.GetEndA] [Root.great_council_votes.GetValue] голосов\n;x;;;
TOOLTIPinterregnum.9;[From.GetTitledFirstNameWithDynasty] коронуется. [From.GetSheHeCap] получил[From.GetEndA] [From.great_council_votes.GetValue] голосов\n;x;;;
TOOLTIPinterregnum.9B;[This.GetTitledFirstNameWithDynasty] получил[This.GetEndA] [This.great_council_votes.GetValue] голосов\n;x;;;
call_a_great_council_interregnum;Созвать Великий совет;x;;;
call_a_great_council_interregnum_desc;Междуцарствие в земле [Root.PrimaryTitle.GetName] продолжается и вы правите как [Root.GetTitle]. Лорды и знать королевства ожидают, что Великий совет, который состоится в ближайшее время, определит наследника...;x;;;
EVTDESC22098;[This.PrimaryTitle.GetFOA], [Root.GetTitledFirstName] не может быть опекуном, он иноземец!;x;;;
EVTOPTA22098;Я вижу;x;;;
EVTDESC_WOL_10650;Один из местных держателей борделей в городе [Root.Capital.GetName] недавно умер, оставив своё хозяйство доступным для покупки. Многие из борделей нуждаются в ремонте и улучшении, но его приобретение может оказаться выгодным капиталовложением.;x;;;
EVTDESC_WOL_10650B;Один из местных держателей борделей в городе [Root.Liege.Capital.GetName] недавно умер, оставив свое хозяйство доступным для покупки. Многие из борделей нуждаются в ремонте и улучшении, но его приобретение может оказаться выгодным капиталовложением.;x;;;
EVTOPTA_WOL_10650;Я куплю их;x;;;
owns_a_brothel;Владелец Борделя;x;;;
EVTOPTB_WOL_10650;Нет, я не опущусь до уровня борделей;x;;;
EVTDESC_WOL_10651;Вы осматривали один из ваших борделей, когда заметили одну молодую девушку. Она очень привлекательная шлюха и весьма соблазнительная...;x;;;
EVTDESC_WOL_10651B;Вы осматривали один из ваших борделей, когда заметили одного молодого парня. Он очень красив, симпатичен и весьма соблазнителен...;x;;;
EVTOPTA_WOL_10651;Я буду спать с ними!;x;;;
TOOLTIPWOL_10651;Вы очарованы шлюхой и взяли её к своему двору\n;x;;;
EVTOPTB_WOL_10651;Не спать со своими работниками;x;;;
EVTDESC_WOL_10652;Богатый человек из города [rich_brothel_client.Liege.Capital.GetName] по имени [rich_brothel_client.GetTitledFirstName] [rich_brothel_client.GetOnlyDynastyName] прибыл в город [Root.Capital.GetName], и ищет развлечений в одном из ваших борделей. У него очень... экзотические вкусы, и он обещает заплатить за ваше гостеприимство и их удовлетворение.;x;;;
EVTDESC_WOL_10652B;Богатый человек из города [rich_brothel_client.Liege.Capital.GetName] по имени [rich_brothel_client.GetTitledFirstName] [rich_brothel_client.GetOnlyDynastyName] прибыл в город [Root.Liege.Capital.GetName] и ищет развлечений в одном из ваших борделей. У него очень... экзотические вкусы, и он обещает заплатить за ваше гостеприимство и их удовлетворение.;x;;;
EVTOPTA_WOL_10652;Добро пожаловать, мой уважаемый иноземный друг!;x;;;
EVTDESC_WOL_10653;Страшный пожар пронёсся в ночи города [Root.Capital.GetName], где расположены многие ваши бордели! Большинство из них сильно повреждено, некоторые сожжены дотла. Перестройка станет дорогостоящим делом.;x;;;
EVTDESC_WOL_10653B;Страшный пожар пронёсся в ночи города [Root.Liege.Capital.GetName] где расположены многие ваши бордели! Большинство из них сильно повреждено, некоторые сожжены дотла. Перестройка стает дорогостоящим делом.;x;;;
EVTOPTA_WOL_10653;Это должно быть сделано;x;;;
EVTOPTB_WOL_10653;Я отказываюсь от содержания этого борделя;x;;;
EVTDESC_WOL_10654;Вы получили сообщение из одного из ваших публичных домов, что клиент был задержан вашими людьми после убийства одной из шлюх. Вы пришли, и узнали, что этот убийца - [WoL_10654_courtier.GetTitledFirstName] [WoL_10654_courtier.GetOnlyDynastyName]! [WoL_10654_courtier.GetSheHeCap] очень извиняется и предлагает компенсацию...;x;;;
EVTOPTA_WOL_10654;Такие вещи случаются, я принимаю ваше предложение;x;;;
EVTOPTB_WOL_10654;Арестовать за убийство;x;;;
EVTOPTC_WOL_10654;Перерезать [WoL_10654_courtier.GetHerHim] горло и выбросить тело в реку!;x;;;
EVTDESCfamily.105;Некоторые из ваших родственников недовольны тем, что [FromFromFrom.GetFullName] [From.GetTitledFirstNameWithDynastyNoRegnal] получил[From.GetEndA] владения, так как они сами ожидали получить титул!;x;;;
EVTOPTAfamily.105;Я дарую титулы тем, кому я благодар[GetNaEn];x;;;
opinion_did_not_give_me_title;Не даровал[_] мне титул;x;;;
EVTDESCbattle.750;[Root.PrimaryTitle.GetFOA], новости с битвы из области [FromFromFrom.Location.GetName]. У нас есть сообщения о том, что ваш[From.GetEndA] [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] был[From.GetEndA] убит[From.GetEndA] во время руководства войсками в битве!;x;;;
EVTOPTAbattle.750;Это действительно печальные новости;x;;;
EVTDESCbattle.751;Ваш[From.GetEndA] [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] верну[From.GetLasLsya] с битвы из области [FromFromFrom.Location.GetName] жив[From.GetOyIm], но получил очень страшную и ужасную травму;x;;;
EVTOPTAbattle.751;По крайней мере, [From.GetSheHe] жив[From.GetEndA];x;;;
EVTDESCbattle.752;[Root.PrimaryTitle.GetFOA], мы получили сообщения о битве из области [FromFromFrom.Location.GetName], что ваш[From.GetEndA] [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] получил[From.GetEndA] тяжёлый удар. [From.GetSheHeCap] жив[From.GetEndA], но, видимо, впал[From.GetEndA] в кому и не может очнуться.;x;;;
EVTOPTAbattle.752;Ужасная трагедия;x;;;
EVTDESC301B;Кажется, мои любовные приключения привели к появлению ребёнка - но, увы, малыш [From.GetFirstName] не пережил рождения. Как [From.GetSheHe] будет запомнен[From.GetEndA]?;x;;;
EVTDESCZE.8115;Есть много способов получить благосклонность советников. К счастью, вы родились женщиной, и это дает вам некоторые дополнительные способы сделать это, чтобы собрать нужное вам большинство.. Так получилось, что вы считаете, что [rumpy_pumpy_target.GetTitledFirstName] был бы легко управляем. Если тонко намекнуть ему о предложении.;x;;;
EVTOPTA1ZE.8115;Если это единственный способ...;x;;;
EVTOPTA2ZE.8115;Это должно быть легко;x;;;
EVTOPTA3ZE.8115;Оххххх, я буду наслаждаться этим;x;;;
TOOLTIPZE.8115;[rumpy_pumpy_target.GetTitledFirstName] будет посещён ночью, чтобы со мной 'обсудить важную работу совета'.;x;;;
EVTOPTB1ZE.8115;Я никогда не опущусь так низко!;x;;;
EVTOPTB2ZE.8115;Я не думаю, что это лучшая идея;x;;;
EVTOPTB3ZE.8115;Даже я не могу это сделать!;x;;;
EVTDESCZE.8116;Уже поздно и вы слышите стук в дверь, открываете ее, чтобы увидеть, что [From.GetTitledFirstName] стоит в дверях и разглядывает вас. Она спрашивает, может ли она войти и обсудить с вами важную работу совета, как только она входит к вам, вы готовы поклясться, что видели, как она подмигивает вам...;x;;;
EVTOPTAZE.8116;Какая замечательная идея, я уверен, что мы можем помочь друг другу...;x;;;
TOOLTIPAZE.8116;Вы и [This.GetTitledFirstName] будете обсуждать 'некоторые важные работы Совета.';x;;;
EVTOPTBZE.8116;Ухххх, да, эммм, есть много важных вопросов для обсуждения;x;;;
TOOLTIPBZE.8116;Вы и [This.GetTitledFirstName] обсуждаете некоторые важные работы Совета.;x;;;
EVTOPTCZE.8116;Никогда! Убирайся с моих глаз, ты, шлюха, весь двор услышит об этом!;x;;;
TOOLTIPCZE.8116;[This.GetTitledFirstName] прогоняется и вы рассказываете всему двору об этом.;x;;;
EVTDESCZE.8117;[From.GetTitledFirstName] с готовностью принял ваше приглашение и помогал вам с вашей 'работой совета' до утра, прежде чем вы вернулись в свою комнату, зная, что вы подарили [From.GetHerHim] ночь, о которой [From.GetSheHe] никогда не забудет...;x;;;
EVTOPTAZE.8117;Я обвела [From.GetHerHis] вокруг пальца;x;;;
EVTDESCZE.8118;[From.GetTitledFirstName] немного покраснел и был ошеломлен, прежде чем перешел к обсуждению многих важных вопросов совета втечение многих часов... звук [From.GetHerHis] голоса был как гвоздь по стеклу. Это не совсем то, на что вы надеялись и, на самом деле, это была пустая трата времени.;x;;;
EVTOPTAZE.8118;Пха! [From.GetSheHe] должен был воспользоваться этой возможностью;x;;;
EVTDESCZE.8119;[From.GetTitledFirstName] вышвырнул вас из своей комнаты, выкрикивая различные слова про шлюх и вас, говоря, что [From.GetSheHe] расскажет двору о вашем поступке!;x;;;
EVTOPTAZE.8119;Вся моя репутация... [From.GetTitledFirstName] заплатит за это!;x;;;
attempted_rumpy_pumpy;Попытка соблазнения члена Совета;x;;;
attempted_rumpy_pumpy_desc;Этот персонаж попытался использовать свое женское очарование, чтобы соблазнить другого советника своего лорда для получения благосклонности.;x;;;
TOOLTIPZE.8119;[This.GetTitledFirstName] узнает о вашей неверности;x;;;
EVTDESCZE.8120;[FromFrom.GetTitledFirstName] рассказал всему двору, что ваша жена, [From.GetTitledFirstName], пыталась соблазнить [FromFrom.GetHerHis] для своей поддержки в Совете, но [FromFrom.GetSheHe] отверг ухаживания вашей жены.;x;;;
EVTOPTAZE.8120;Как она могла так поступить со мной;x;;;
EVTDESC1059;Я больше не ощущаю свой великий авторитет, люди начинают меньше обращать внимание на то, что я говорю.;x;;;
EVTOPTA1059;Я больше не авторитетн[GetAyaYy];x;;;
EVTDESC1060;Я осознал[GetEndA], что мой резкий и грубый характер не покоряет людей, я буду стараться быть вежлив[GetOyYm] с этого момента.;x;;;
EVTOPTA1060;Я запомню свою учтивость;x;;;
EVTDESC1061;Возможно, ставить свою семью превыше всего - это не правильно? Возможно, я долж[GetNaEn] отказать семье во всяческой поддержке?;x;;;
EVTOPTA1061;Дом [Root.GetOnlyDynastyName] - не главное в жизни;x;;;
EVTDESC1062;Всю мою жизнь меня волновала только личная выгода и забота, но теперь я чувствую, что я долж[GetNaEn] быть более внимател[GetSoftNaEn] к другим.;x;;;
EVTOPTA1062;Я больше не буду эгоистом;x;;;
EVTDESC1063;Я всегда считал[GetEndA], что мои убеждения и взгляды правдивы, но осознал[GetEndA], что не менять свое отношение к истине - это простое упрямство.;x;;;
EVTOPTA1063;Я раскрою свое мнение;x;;;
EVTDESC1064;Мои отсутствия милосердия и жалости врагам уже давно вселили страх в людей, но, я думаю, что эта жестокость - не сила, но слабость.;x;;;
EVTOPTA1064;Да, отныне я буду более милосердн[GetOyYm];x;;;
EVTDESC1065;У меня давно было сильное ощущение правильности и неправильности, всегда поступал по совести[GetEndA], даже если это нанесило мне убыток. Теперь я знаю, что это чувство чести делает меня наивн[GetOyYm] и слаб[GetOyYm].;x;;;
EVTOPTA1065;Я буду прагматичн[GetOyYm];x;;;
EVTDESC1066;В молодости я большую часть своего времени изучал[GetEndA] иностранные культуры, религии и философии, накопив много знаний. Однако, в последнее время, у меня не было времени изучать мир, и поэтому я потерял[GetEndA] свою эрудированную натуру.;x;;;
EVTOPTA1066;Все равно это были бесполезные знания;x;;;
EVTDESC45370;[depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] был[depose_liege_target.GetEndA] побежд[depose_liege_target.GetEYo]н[depose_liege_target.GetEndA] вами, и теперь у вас есть выбор. [depose_liege_target.PrimaryTitle.GetName] - что с этим делать?;x;;;
EVTOPTA45370;Я заставлю [depose_liege_target.GetHerHis] отречься;x;;;
EVTOPTA45370B;[depose_liege_target.GetSheHeCap] должен отречься как договорено;x;;;
EVTOPTB45370;[depose_liege_target.PrimaryTitle.GetName] мой по праву;x;;;
EVTOPTC45370;Я буду править в земле [depose_liege_target.GetTitle] как Регент;x;;;
EVTOPTD45370;Созвать Великий Совет в столице [depose_liege_target.Capital.GetName];x;;;
TOOLTIPEVTOPTD45370;Великий Совет Лордов определит, кто возглавит [This.PrimaryTitle.GetName].\n [Root.GetTitledFirstName] станет Регентом в междуцарствие.\n;x;;;
EVTOPTE45370;[depose_liege_target.Capital.GetName] останется править в столице, такое моё решение;x;;;
EVTDESC45371;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] был[depose_liege_target.GetEndA] побежден[depose_liege_target.GetEndA], [depose_liege_target.GetHerHis] беспорядочная власть закончилась, и стабильность пришла в город [Root.Capital.GetName]. [Root.GetTitledFirstNameWithDynasty], [depose_liege_target.GetHerHis] наследн[Root.GetTsaK], впредь будет править землёй [Root.PrimaryTitle.GetName] как [Root.GetTitle].\nПодпись\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName];x;;;
EVTOPTA45371;Как своевременно!;x;;;
EVTDESC45372;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] был[depose_liege_target.GetEndA] побежден[depose_liege_target.GetEndA], [depose_liege_target.GetHerHis] беспорядочная власть закончилась, и стабильность пришла в город [From.Capital.GetName]. [From.GetTitledFirstNameWithDynasty], [depose_liege_target.GetHerHis] наследни[Root.GetTsaK], впредь будет править землей [From.PrimaryTitle.GetName] как [From.GetTitle].\nПодпись\n[FromFrom.GetTitledFirstName] из Дома [FromFrom.GetOnlyDynastyName];x;;;
EVTDESC45373;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] был[depose_liege_target.GetEndA] побежден[depose_liege_target.GetEndA], [depose_liege_target.GetHerHis] беспорядочная власть закончилась, и стабильность пришла в [From.Capital.GetName]. Совет назвал себя [depose_liege_target.GetHerHis] наследником, и впредь будет править землёй [From.PrimaryTitle.GetName] как [From.GetTitle].\nПодпись\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] [From.GetHerHis] имени;x;;;
EVTDESC45374;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] потерпел[depose_liege_target.GetEndA] поражение, [depose_liege_target.GetHerHis] беспорядочная власть закончилась. Чтобы обеспечить будущую стабильность земли [depose_liege_target.PrimaryTitle.GetName], Совет назначил Регента. \nПодпись\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName];x;;;
EVTOPTA45374;Как [From.GetSheHe] смеет!;x;;;
EVTDESC45376;[Root.PrimaryTitle.GetFOA], несмотря на ужасающее правление и поражение от моих рук, я решил[From.GetEndA] что вы должны остаться и править в столице [Root.Capital.GetName]. Я надеюсь, что мир и стабильность будут сохранены впредь.\nПодпись\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName];x;;;
EVTOPTA45376;Мир будет... пока;x;;;
EVTDESC45377;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] ужасно правил[depose_liege_target.GetEndA] и потерпел[depose_liege_target.GetEndA] поражение от моих рук, тем не менее, я решил[From.GetEndA], что [depose_liege_target.GetSheHe] останется править в столице [depose_liege_target.Capital.GetName]. Я надеюсь, что мир и стабильность будут сохранены впредь.\nПодпись\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName];x;;;
TOOLTIP45370;[This.GetTitledFirstName] решил[This.GetEndA] низложить правителя по имени [Prev.GetTitledFirstName] в пользу персонажа [Prev.Heir.GetTitledFirstName]\n;x;;;
TOOLTIP45370B;[From.GetTitledFirstName] решает низложить правителя по имени [Root.GetTitledFirstName] в пользу персонажа [Root.Heir.GetTitledFirstName]\n;x;;;
EVTDESC45378;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] был[depose_liege_target.GetEndA] побежд[depose_liege_target.GetEYo]н[depose_liege_target.GetEndA], [depose_liege_target.GetHerHis] ужасное правление закончилось и стабильность пришла в город [From.Capital.GetName]. Совет определил, что я буду править как [From.GetTitle] земли [From.PrimaryTitle.GetName], пока не соберётся Великий Совет в столице [From.Capital.GetName] и не назовет новую династию.\nПодпись\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName];x;;;
EVTDESCfeast.100;Вы потратили целую кучу золота на этот экстравагантный праздник, в частности, гостей поразило большое центральное возвышение на столе. Оно представляло собой зелёный газон, окружённый перьями большого павлина и зелёными ветками, к которым были привязаны фиалки и другие цветы со сладким запахом. В середине всего этого была размещена крепость, покрытая серебром. Крепость была полая и являла своего рода клетку, в которой были заперты несколько живых птиц, их хохолки и лапы были позолочены. На башне крепости, которая тоже была позолочена, были размещены знамёна Дома [Root.GetOnlyDynastyName].;x;;;
EVTOPTAfeast.100;Это стоило денег!;x;;;
EVTDESCfeast.101;[From.GetTitledFirstNameNoRegnal] потратил целую кучу золота на свой экстравагантный праздник, в частности, меня поразило большое центральное возвышенте на столе. Оно представляло собой зелёный газон, окружённый перьями большого павлина и зелёными ветками, к которым были привязаны фиалки и другие цветы со  сладким запахом. В середине всего этого была размещена крепость, покрытая серебром. Крепость была полая и являла своего рода клетку, в которой были заперты несколько живых птиц, их хохолки и лапы были позолочены. На башне крепости, которая тоже была позолочена, были размещены знамёна Дома [From.GetOnlyDynastyName].;x;;;
EVTOPTAfeast.101;Как впечатляет;x;;;
EVTDESCfeast.102;Пиршество началось, и бесконечные блюда, которые вы заказали, впечатлили гостей. Апофеозом является огромный пирог, увенчанный меньшими пирогами, образующих корону. Корка больших пирогов посеребрена повсюду и позолочена наверху. Каждый пирог содержит целую косулю, гуся, три каплуна, шесть цыплят, десять голубей, одного молодого кролика а, приправой и начинкой служат измельченная телятина, два фунта жира и двадцать шесть больших яйц, сваренных вкрутую, покрытые шафраном и приправленные гвоздикой.;x;;;
EVTOPTAfeast.102;Пожалуйста, откопайте моих лордов!;x;;;
EVTDESCfeast.103;Пиршество началось, и [From.GetTitledFirstNameNoRegnal] представил[From.GetEndA] блюда, впечатлилившие гостей. Апофеозом является огромный пирог, увенчанный меньшими пирогами, образующих корону. Корка больших пирогов посеребрена повсюду и позолочена наверху. Каждый пирог содержит целую косулю, гуся, три каплуна, шесть цыплят, десять голубей, одного молодого кролика а, приправой и начинкой служат измельченная телятина, два фунта жира и двадцать шесть больших яйц, сваренных вкрутую, покрытые шафраном и приправленные гвоздикой.;x;;;
EVTOPTAfeast.103;Это слегка смешно!;x;;;
EVTDESCfeast.104;Лето почти подошло к концу, и поэтому пришло время осеннего урожая. Пиршество состоится с едой, собранной со всй земли [Root.PrimaryTitle.GetName], включая кабана, гуся в ягодах, лосося и омаров, привезённых в столицу [Root.Capital.GetName]. Вы должны решить, сколько урожая откладывать на зиму.;x;;;
EVTOPTAfeast.104;Большая часть должна быть отложена в сторону, на всякий случай;x;;;
large_winter_reserve;Большие зимние запасы;x;;;
EVTOPTBfeast.104;Обычных запасов хватит;x;;;
EVTOPTCfeast.104;Нам сейчас нужен этот урожай!;x;;;
small_winter_reserve;Небольшие зимние запасы;x;;;
EVTDESCfeast.105;Мелкий торогвец из города [Root.Capital.GetName] присутствовал на празднике и воспользовался случаем подать вам прошение. Он говорит, что [merchant_debtor.GetTitledFirstNameNoRegnal] [merchant_debtor.GetOnlyDynastyName] долж[merchant_debtor.GetNaEn] ему долг, который был неуплачен, в то время как [merchant_debtor.GetTitledFirstNameNoRegnal], [merchant_debtor.GetHerHis] оппонент, утверждает, что долг не действителен и призывает вас аннулировать его.;x;;;
EVTOPTAfeast.105;Этот долг в силе и должен быть оплачен;x;;;
EVTOPTBfeast.105;[merchant_debtor.GetTitledFirstNameNoRegnal] прав[merchant_debtor.GetEndA], долга не существует;x;;;
EVTDESCfeast.106;Двое ваших придворных на празднике затеяли спор перед вами, чтобы разрешить его. Наследование некоторой небольшой собственности в городе [Root.Capital.GetName] неясно, [property_dispute_1.GetTitledFirstNameNoRegnal] [property_dispute_1.GetOnlyDynastyName] и [property_dispute_2.GetTitledFirstNameNoRegnal] [property_dispute_2.GetOnlyDynastyName] заявляют его как своё. Вам остается разрешить, кто будет объявлен наследником этой земли.;x;;;
EVTOPTAfeast.106;[property_dispute_1.GetTitledFirstNameNoRegnal] прав[property_dispute_1.GetEndA];x;;;
EVTOPTBfeast.106;[property_dispute_2.GetTitledFirstNameNoRegnal] прав[property_dispute_2.GetEndA];x;;;
EVTOPTCfeast.106;Понятно, эта собственность правомерно отходит к титулу [Root.Capital.GetName];x;;;
EVTDESCfeast.107;Преступления и разбой правят в городе [Root.Capital.GetName], группа небольших местных дворян присутствовала на вашем празднике и пожаловалась на это. Они просят вас задействовать силу и деньги, чтобы искоренить угрозу, досаждающую региону.;x;;;
EVTOPTAfeast.107;Да, [Root.job_marshal.GetTitledFirstNameNoRegnal] отправится решить проблему;x;;;
