#CODE;ENGLISH;x;;;;;;;;;;;;
TOOLTIPrequest_loanLOANTAKEN;[This.GetTitledFirstNameNoRegnal] пока НЕ взял[This.GetEndA] кредит;x;;;;;;;;;;;;
TOOLTIPrequest_loanGIVENLOAN;[This.GetTitledFirstNameNoRegnal] ещё НЕ выдал[This.GetEndA] личный заём кому-либр;x;;;;;;;;;;;;
request_loan;Запросить заём;x;;;;;;;;;;;;
request_loan_desc;Попросить у персонажа [Root.GetTitledFirstNameNoRegnal] личный заём;x;;;;;;;;;;;;
TOOLTIPrequest_loanINPROGRESS;НЕ в процессе запроса займа;x;;;;;;;;;;;;
TOOLTIPrequest_loanEFFECT;[Root.GetTitledFirstNameNoRegnal] просит кредит на 5 лет под 25%;x;;;;;;;;;;;;
String_the_Iron_Bank;Железный Банк;x;;;;;;;;;;;;
String_Iron_Bank;Железный Банк;x;;;;;;;;;;;;
Iron_bank;Железный Банк;x;;;;;;;;;;;;
iron_bank_rank_1_male;Представитель;x;;;;;;;;;;;;
iron_bank_rank_1_female;Представительница;x;;;;;;;;;;;;
iron_bank_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
iron_bank_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
iron_bank_rank_3_male;Владелец акций;x;;;;;;;;;;;;
iron_bank_rank_3_female;Владелица акций;x;;;;;;;;;;;;
iron_bank_rank_4_male;Верховный советник;x;;;;;;;;;;;;
iron_bank_rank_4_female;Верховный советник;x;;;;;;;;;;;;
iron_bank_leader_desc;Верховный советник железного Банка;x;;;;;;;;;;;;
iron_bank;Железный Банк Браавоса;x;;;;;;;;;;;;
iron_bank_desc;Железный банк Браавоса - главный банк Вольного города Браавоса. Это один из самых богатых банков известного мира, который часто одалживает деньги иностранцам, таким как архонты, триархи и владыки Семи Королевств. Банк славится своей осмотрительностью и скрытностью, и как гласит пословица браавосцев, 'Железный банк всегда получает свое'.;x;;;;;;;;;;;;
currency_name_bank;Банковский статус;x;;;;;;;;;;;;
cash_reserve;Денежные рерервы;x;;;;;;;;;;;;
preferred_cash_reserve;Предпочтительные минимальные резервы денег;x;;;;;;;;;;;;
outstanding_loans;Непогашенные кредиты;x;;;;;;;;;;;;
shares;Акции банка;x;;;;;;;;;;;;
loan_interest;Процентная ставка по займу;x;;;;;;;;;;;;
currency_is_adult_no;НЕ высокая: §R-20§! ;x;;;;;;;;;;;;
TOOLTIP_DEFAULTEDLOAN;Дефолт по прошлому займу;x;;;;;;;;;;;;
c_rogare_bank;Банк Рогаре;x;;;;;;;;;;;;
String_the_Rogare_Bank;[c_rogare_bank.GetName];x;;;;;;;;;;;;
String_Rogare_Bank;[c_rogare_bank.GetName];x;;;;;;;;;;;;
Rogare_bank;[c_rogare_bank.GetName];x;;;;;;;;;;;;
rogare_bank_rank_1_male;Представитель;x;;;;;;;;;;;;
rogare_bank_rank_1_female;Представительница;x;;;;;;;;;;;;
rogare_bank_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
rogare_bank_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
rogare_bank_rank_3_male;Владелец акций;x;;;;;;;;;;;;
rogare_bank_rank_3_female;Владелица акций;x;;;;;;;;;;;;
rogare_bank_rank_4_male;Верховный советник;x;;;;;;;;;;;;
rogare_bank_rank_4_female;Верховный советник;x;;;;;;;;;;;;
rogare_bank_leader_desc;Верховный советник;x;;;;;;;;;;;;
rogare_bank;[c_rogare_bank.GetName];x;;;;;;;;;;;;
rogare_bank_desc;[c_rogare_bank.GetName] - банк предоставляет услуги в Вольном городе Лисе.;x;;;;;;;;;;;;
rogare_bank_desc_B;;x;;;;;;;;;;;;
String_the_Qarth_Bank;Старейший банк Кварта;x;;;;;;;;;;;;
String_Qarth_Bank;Старейший банк Кварта;x;;;;;;;;;;;;
Qarth_bank;Старейший банк Кварта;x;;;;;;;;;;;;
qarth_bank_rank_1_male;Представитель;x;;;;;;;;;;;;
qarth_bank_rank_1_female;Представительница;x;;;;;;;;;;;;
qarth_bank_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
qarth_bank_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
qarth_bank_rank_3_male;Владелец акций;x;;;;;;;;;;;;
qarth_bank_rank_3_female;Владелица акций;x;;;;;;;;;;;;
qarth_bank_rank_4_male;Верховный советник;x;;;;;;;;;;;;
qarth_bank_rank_4_female;Верховный советник;x;;;;;;;;;;;;
qarth_bank_leader_desc;Верховный советник Старейшего банка Кварта;x;;;;;;;;;;;;
qarth_bank;Старейший банк Кварта;x;;;;;;;;;;;;
qarth_bank_desc;Старейший банк Кварта - один из наиважнейших банков Дальнего Востока;x;;;;;;;;;;;;
String_the_Valyria_Bank;Банк Валирии;x;;;;;;;;;;;;
String_Valyria_Bank;Банк Валирии;x;;;;;;;;;;;;
Valyria_bank;Банк Валирии;x;;;;;;;;;;;;
valyria_bank_rank_1_male;Представитель;x;;;;;;;;;;;;
valyria_bank_rank_1_female;Представительница;x;;;;;;;;;;;;
valyria_bank_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
valyria_bank_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
valyria_bank_rank_3_male;Владелец акций;x;;;;;;;;;;;;
valyria_bank_rank_3_female;Владелица акций;x;;;;;;;;;;;;
valyria_bank_rank_4_male;Верховный советник;x;;;;;;;;;;;;
valyria_bank_rank_4_female;Верховный советник;x;;;;;;;;;;;;
valyria_bank_leader_desc;Верховный советник Банка Валирии;x;;;;;;;;;;;;
valyria_bank;The Банк Валирии;x;;;;;;;;;;;;
valyria_bank_desc;Банк Валирии - один из наиважнейших банков известного мира.;x;;;;;;;;;;;;
c_bank_1;Новый банк;x;;;;;;;;;;;;
String_the_Bank_1;[c_bank_1.GetName];x;;;;;;;;;;;;
String_Bank_1;[c_bank_1.GetName];x;;;;;;;;;;;;
Bank_1;[c_bank_1.GetName];x;;;;;;;;;;;;
bank_1_rank_1_male;Представитель;x;;;;;;;;;;;;
bank_1_rank_1_female;Представительница;x;;;;;;;;;;;;
bank_1_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
bank_1_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
bank_1_rank_3_male;Владелец акций;x;;;;;;;;;;;;
bank_1_rank_3_female;Владелица акций;x;;;;;;;;;;;;
bank_1_rank_4_male;Верховный советник;x;;;;;;;;;;;;
bank_1_rank_4_female;Верховный советник;x;;;;;;;;;;;;
bank_1_leader_desc;Верховный советник;x;;;;;;;;;;;;
bank_1;[c_bank_1.GetName];x;;;;;;;;;;;;
bank_1_desc;[c_bank_1.GetName] является важным банком, основанным в городе [c_bank_1.GetAdjective];x;;;;;;;;;;;;
c_bank_2;Белый банк;x;;;;;;;;;;;;
String_the_bank_2;[c_bank_2.GetName];x;;;;;;;;;;;;
String_bank_2;[c_bank_2.GetName];x;;;;;;;;;;;;
Bank_2;[c_bank_2.GetName];x;;;;;;;;;;;;
bank_2_rank_1_male;Представитель;x;;;;;;;;;;;;
bank_2_rank_1_female;Представительница;x;;;;;;;;;;;;
bank_2_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
bank_2_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
bank_2_rank_3_male;Владелец акций;x;;;;;;;;;;;;
bank_2_rank_3_female;Владелица акций;x;;;;;;;;;;;;
bank_2_rank_4_male;Верховный советник;x;;;;;;;;;;;;
bank_2_rank_4_female;Верховный советник;x;;;;;;;;;;;;
bank_2_leader_desc;Верховный советник;x;;;;;;;;;;;;
bank_2;[c_bank_2.GetName];x;;;;;;;;;;;;
bank_2_desc;[c_bank_2.GetName] является важным банком, основанным в городе [c_bank_2.GetAdjective];x;;;;;;;;;;;;
c_bank_3;Первый банк;x;;;;;;;;;;;;
String_the_bank_3;[c_bank_3.GetName];x;;;;;;;;;;;;
String_bank_3;[c_bank_3.GetName];x;;;;;;;;;;;;
Bank_3;[c_bank_3.GetName];x;;;;;;;;;;;;
bank_3_rank_1_male;Представитель;x;;;;;;;;;;;;
bank_3_rank_1_female;Представительница;x;;;;;;;;;;;;
bank_3_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
bank_3_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
bank_3_rank_3_male;Владелец акций;x;;;;;;;;;;;;
bank_3_rank_3_female;Владелица акций;x;;;;;;;;;;;;
bank_3_rank_4_male;Верховный советник;x;;;;;;;;;;;;
bank_3_rank_4_female;Верховный советник;x;;;;;;;;;;;;
bank_3_leader_desc;Верховный советник;x;;;;;;;;;;;;
bank_3;[c_bank_3.GetName];x;;;;;;;;;;;;
bank_3_desc;[c_bank_3.GetName] является важным банком, основанным в городе [c_bank_3.GetAdjective];x;;;;;;;;;;;;
c_bank_4;Золотой банк;x;;;;;;;;;;;;
String_the_bank_4;[c_bank_4.GetName];x;;;;;;;;;;;;
String_bank_4;[c_bank_4.GetName];x;;;;;;;;;;;;
Bank_4;[c_bank_4.GetName];x;;;;;;;;;;;;
bank_4_rank_1_male;Представитель;x;;;;;;;;;;;;
bank_4_rank_1_female;Представительница;x;;;;;;;;;;;;
bank_4_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
bank_4_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
bank_4_rank_3_male;Владелец акций;x;;;;;;;;;;;;
bank_4_rank_3_female;Владелица акций;x;;;;;;;;;;;;
bank_4_rank_4_male;Верховный советник;x;;;;;;;;;;;;
bank_4_rank_4_female;Верховный советник;x;;;;;;;;;;;;
bank_4_leader_desc;Верховный советник;x;;;;;;;;;;;;
bank_4;[c_bank_4.GetName];x;;;;;;;;;;;;
bank_4_desc;[c_bank_4.GetName] является важным банком, основанным в городе [c_bank_4.GetAdjective];x;;;;;;;;;;;;
c_bank_5;Серебряный банк;x;;;;;;;;;;;;
String_the_bank_5;[c_bank_5.GetName];x;;;;;;;;;;;;
String_bank_5;[c_bank_5.GetName];x;;;;;;;;;;;;
Bank_5;[c_bank_5.GetName];x;;;;;;;;;;;;
bank_5_rank_1_male;Представитель;x;;;;;;;;;;;;
bank_5_rank_1_female;Представительница;x;;;;;;;;;;;;
bank_5_rank_2_male;Хранитель ключа;x;;;;;;;;;;;;
bank_5_rank_2_female;Хранительница ключа;x;;;;;;;;;;;;
bank_5_rank_3_male;Владелец акций;x;;;;;;;;;;;;
bank_5_rank_3_female;Владелица акций;x;;;;;;;;;;;;
bank_5_rank_4_male;Верховный советник;x;;;;;;;;;;;;
bank_5_rank_4_female;Верховный советник;x;;;;;;;;;;;;
bank_5_leader_desc;Верховный советник;x;;;;;;;;;;;;
bank_5;[c_bank_5.GetName];x;;;;;;;;;;;;
bank_5_desc;[c_bank_5.GetName] является важным банком, основанным в городе [c_bank_5.GetAdjective];x;;;;;;;;;;;;
repay_loan;Погасить заём;x;;;;;;;;;;;;
repay_loan_desc;Погасить заём за счет банка [Root.GetLoanBank];x;;;;;;;;;;;;
establish_bank;Основать новый банк;x;;;;;;;;;;;;
establish_bank_desc;Используйте свои накопленные богатства и финансовые ресурсы, чтобы основать новый банк в столице [Root.Capital.GetName];x;;;;;;;;;;;;
EVTTOOLTIPestablish_bankA;[Root.Capital.Kingdom.GetFullName] НЕ имеет банка;x;;;;;;;;;;;;
EVTTOOLTIPestablish_bankB;Есть ниша в мире, которую может занять банк;x;;;;;;;;;;;;
EVTTOOLTIPestablish_bankC;Банк в городе [Root.Capital.GetName] создан;x;;;;;;;;;;;;
reduce_loan_interest;Уменьшить проценты по кредитам;x;;;;;;;;;;;;
reduce_loan_interest_desc;Используйте свой статус в обществе [Root.Society.GetName], чтобы договориться о сниженной процентной ставке по вашему кредиту с банком;x;;;;;;;;;;;;
reduce_loan_interest_power_desc;Используйте свой статус в банке, чтобы договориться о сниженной процентной ставке по вашим кредитам;x;;;;;;;;;;;;
TOOLTIP_HASLOANFROMSOCIETY;Имеет заём, который выдал [Root.Society.GetName];x;;;;;;;;;;;;
TOOLTIP_NOTDEFAULTEDLOAN;НЕ было дефолта по кредиту в прошлом;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_45;Процентная ставка установлена на уровне §Y45%§! ;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_40;Процентная ставка установлена на уровне §Y40%§! ;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_35;Процентная ставка установлена на уровне §Y35%§! ;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_30;Процентная ставка установлена на уровне §Y30%§! ;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_25;Процентная ставка установлена на уровне §Y25%§! ;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_20;Процентная ставка установлена на уровнеt §Y20%§! ;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_15;Процентная ставка установлена на уровне §Y15%§! ;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_10;Процентная ставка установлена на уровне §Y10%§! ;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_A;Процентная ставка установлена на уровне §Y[Root.loan_interest_a.GetValue]%§!;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_B;Процентная ставка установлена на уровне §Y[Root.loan_interest_b.GetValue]%§!;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1_INTEREST_C;Процентная ставка установлена на уровне §Y[Root.loan_interest_c.GetValue]%§!;x;;;;;;;;;;;;
hire_banker;Нанять банкира;x;;;;;;;;;;;;
hire_banker_desc;Наймите уважаемого банкира из банка [Root.Society.GetName];x;;;;;;;;;;;;
hire_banker_power_desc;Наймите уважаемого банкира;x;;;;;;;;;;;;
TOOLTIPbankruptcy.125;Нанят банкир с не менее чем 12 управления;x;;;;;;;;;;;;
hired_banker;Нанятый банкир;x;;;;;;;;;;;;
EVTDESCbankruptcy.1;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты.;x;;;;;;;;;;;;
EVTDESCbankruptcy.1B;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует высокие процентные ставки из-за вашей прошлой неспособности погасить кредиты.;x;;;;;;;;;;;;
EVTDESCbankruptcy.1C;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует процентные немного высокие ставки поскольку вы известны как ненадёжный должник.;x;;;;;;;;;;;;
EVTDESCbankruptcy.1D;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует процентные ставки немного ниже поскольку вы известны как надёжный должник.;x;;;;;;;;;;;;
EVTDESCbankruptcy.1E;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует высокие процентные ставки из-за ведущейся войны.;x;;;;;;;;;;;;
EVTDESCbankruptcy.1F;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует процентные немного высокие ставки поскольку вы известны как ненадёжный должник и ведущий войну.;x;;;;;;;;;;;;
EVTDESCbankruptcy.1G;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] говорит, что Вы известны как надёжный должник, но из-за войны процентые ставки будут немного выше.;x;;;;;;;;;;;;
EVTDESCbankruptcy.1H;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] искал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, но потерпел[Root.job_treasurer.GetEndA] неудачу. [Root.job_treasurer.GetTitledFirstNameNoRegnal] говорит, что ваш дефицит слишком большой для банков, чтобы рассмотреть вопрос о предоставлении вам кредита.;x;;;;;;;;;;;;
EVTOPTAbankruptcy.1;[bank_option_1.GetName];x;;;;;;;;;;;;
TOOLTIPbankruptcy.1;Кредит на 5 лет взят из банка §Y[bank_option_1.GetName]§! ;x;;;;;;;;;;;;
EVTOPTBbankruptcy.1;[bank_option_2.GetName];x;;;;;;;;;;;;
TOOLTIPbankruptcy.1B;Кредит на 5 лет взят из банка §Y[bank_option_2.GetName]§! ;x;;;;;;;;;;;;
EVTOPTCbankruptcy.1;Небольшой банк;x;;;;;;;;;;;;
TOOLTIPbankruptcy.1C;Кредит на 5 лет взят из банка §Yнебольшого банка§! ;x;;;;;;;;;;;;
EVTOPTDbankruptcy.1;Я передумал[GetEndA];x;;;;;;;;;;;;
EVTOPTEbankruptcy.1;Это проблематично;x;;;;;;;;;;;;
EVTDESCbankruptcy.188;Выслушав ваше предложение, [From.GetTitledFirstNameWithDynasty] согласи[From.GetLasLsya] взять кредит из банка [Root.Society.GetName], а также возьмет на себя долг, которы долж[debtor_target.GetNaEn] [debtor_target.GetTitledFirstNameWithDynasty], если [From.GetSheHe] получит [debtor_target.PrimaryTitle.GetName].;x;;;;;;;;;;;;
EVTDESCbankruptcy.188B;Сделка была заключена, вы согласились взять кредит у банка [Root.Society.GetName], а также взять долг персонажа [debtor_target.GetTitledFirstNameWithDynasty], если вы получите [debtor_target.PrimaryTitle.GetName].;x;;;;;;;;;;;;
EVTOPTAbankruptcy.188;Давайте посмотрим, как пойдет эта войнаs;x;;;;;;;;;;;;
EVTDESCbankruptcy.189;[From.GetTitledFirstNameWithDynasty] отклонил[From.GetEndA] ваше предложение, отказавшись взять долг который долж[debtor_target.GetNaEn] [debtor_target.GetTitledFirstNameWithDynasty] банку [Root.Society.GetName].;x;;;;;;;;;;;;
EVTOPTAbankruptcy.189;Это неприятно;x;;;;;;;;;;;;
EVTDESCbankruptcy.115;Новости с войны в государстве [From.PrimaryTitle.GetName]. [From.GetFirstNameWithDynasty] получил[From.GetEndA] контроль над землёй [FromFrom.GetFullName], когда [FromFromFrom.GetFirstNameWithDynasty] проиграл[FromFromFrom.GetEndA], и впоследствии выполнил[From.GetEndA] соглашение, заключенное с банком [Root.Society.GetName].;x;;;;;;;;;;;;
EVTOPTAbankruptcy.115;[Root.Society.GetName] всегда получает своё;x;;;;;;;;;;;;
EVTDESCbankruptcy.116;Новости с войны в государстве [From.PrimaryTitle.GetName]. [From.GetFirstNameWithDynasty] получил[From.GetEndA] контроль над землёй [FromFrom.GetFullName], когда [FromFromFrom.GetFirstNameWithDynasty] проиграл[FromFromFrom.GetEndA], но впоследствии отказа[From.GetLasLsya] соблюдать соглашение, заключенное с банком [Root.Society.GetName].;x;;;;;;;;;;;;
EVTOPTAbankruptcy.116;Это возмутительно!;x;;;;;;;;;;;;
EVTDESCbankruptcy.118;Последняя попытка банка [Root.Society.GetName] вернуть неоплаченные долги у правителя [From.GetTitledFirstNameWithDynasty] потерпела неудачу. [From.GetTitledFirstNameNoRegnal] победил[From.GetEndA] в войне с персонажем [FromFrom.GetTitledFirstNameWithDynasty], [FromFrom.GetManWoman]ой на которого сделал ставку банк;x;;;;;;;;;;;;
EVTOPTAbankruptcy.118;Это, безусловно, серьезная потеря для банка;x;;;;;;;;;;;;
EVTDESCbankruptcy.21;Писари и монетные мастера банка [Root.Society.GetName] собрали банковские счета за последние несколько лет и готовы представить свои выводы различным хранителям ключей и акционерам..;x;;;;;;;;;;;;
EVTDESCbankruptcy.21B;[Root.Society.GetName] имеет многообещающее начало: уже выдано несколько займов. Теперь писари и монетные мастера собрали первый набор счетов банка и готовы представить свои выводы различным хранителям ключей и акционерам..;x;;;;;;;;;;;;
EVTOPTAbankruptcy.21;Общие счета;x;;;;;;;;;;;;
TOOLTIPbankruptcy.21;Учетные записи банка [Root.Society.GetName] в году [GetYear]\nДоход от процентов по займу: §G[From.loan_profits.GetValue]§!¤\nПотерянные займы: §R[From.loan_losses.GetValue]§!¤\nОбщие текущие расходы: §R[From.running_costs.GetValue]§!¤\nРасходы на взыскание долгов: §R[From.expenses.GetValue]§!¤\nВнутренние вклады: §R[From.withdrawn_cash.GetValue]§!¤\n Утерянные/украденные средства: §R[From.lost_coin.GetValue]§!¤\nНаграбленные средства: §R[From.looted_cash.GetValue]§!¤\n-----------------------\nПрибыль/Потери: §Y[From.displayed_profit.GetValue]§!¤\nТекущие резервы: §Y[From.cash_reserve.GetValue]§!¤\nПредоставленные непогашенные займы: §Y[From.outstanding_loans.GetValue]§!¤\n\n;x;;;;;;;;;;;;
EVTOPTBbankruptcy.21;Список должников;x;;;;;;;;;;;;
TOOLTIPbankruptcy.21B;[This.GetTitledFirstNameWithDynastyAndTitle]: §Y[This.loan_amount.GetValue]§!¤;x;;;;;;;;;;;;
EVTOPTCbankruptcy.21;Список неплательщиков;x;;;;;;;;;;;;
TOOLTIPbankruptcy.21C;Следующие должники не смогли выплатить проценты по займам:;x;;;;;;;;;;;;
EVTOPTDbankruptcy.21;Список потерянных займов;x;;;;;;;;;;;;
TOOLTIPbankruptcy.21D;Следующие должники отказались от погашения своих займов:;x;;;;;;;;;;;;
TOOLTIPbankruptcy.21A;§YЧасть прибыли должна быть выдана всем акционерам§!\nДоля, которую имеет [Root.GetTitledFirstNameWithDynasty] - §G[Root.profit_vs_loss.GetValue]§!¤;x;;;;;;;;;;;;
TOOLTIPbankruptcy.21writeoff;§YОдна треть потерянных займов и украденных/награбленных средств будет списана и не будет перенесена на следующие счета§!\nПрочие расходы списываются полностью;x;;;;;;;;;;;;
TOOLTIPbankruptcy.21info;§YПрибыль будет распределена между акционерами после того, как банк получит прибыль и накопит достаточно золота.§!;x;;;;;;;;;;;;
EVTDESCbankruptcy.23;После недавнего выпуска учетных записей банка [Root.Society.GetName] стало очевидно, что не хватает средств. Заинтересованные стороны банка просят инвестировать свое собственное золото в банк, чтобы обеспечить его достаточным объемом для займов.;x;;;;;;;;;;;;
EVTOPTAbankruptcy.23;Да, банк должен быть на плаву;x;;;;;;;;;;;;
EVTOPTCbankruptcy.23;Я дам все, что могу;x;;;;;;;;;;;;
EVTOPTBbankruptcy.23;Нет, я не буду использовать свою личную сокровищницу;x;;;;;;;;;;;;
EVTDESCbankruptcy.2397;Мрачные новости, [Root.PrimaryTitle.GetFOA], [Root.Society.GetName] не имеют ни средств, ни баланса для продолжения работы. Банк должен быть расформирован с немедленным вступлением этого в силу, а оставшаяся монета распределена между различными заинтересованными сторонами.;x;;;;;;;;;;;;
EVTOPTAbankruptcy.2397;Ужасная потеря для области [Root.Society.location.GetName];x;;;;;;;;;;;;
TOOLTIPbankruptcy.2397A;[Root.Society.GetName] расформирован;x;;;;;;;;;;;;
EVTDESCbankruptcy.2398;[Root.PrimaryTitle.GetFOA], у нас есть новости из земли [old_bank_location.GetName], где [disbanded_society.GetName] был расформирован.  По-видимому, стало ясно, что банк не сможет функционировать без средств и баланса.;x;;;;;;;;;;;;
EVTOPTAbankruptcy.2398;Это тяжкая потеря власти для них;x;;;;;;;;;;;;
EVTDESCbankruptcy.26;[Root.PrimaryTitle.GetFOA], [From.Society.GetName] будут рады приветствовать Вас в качестве участника. Мы верим, что вы будете служить банку с усердием и лояльностью.\n\nВаши,\n[From.GetSocietyRank] [From.GetFirstNameWithDynasty];x;;;;;;;;;;;;
EVTOPTAbankruptcy.26;Как я могу начать делать монеты?;x;;;;;;;;;;;;
EVTDESCbankruptcy.27;Вы покинули [From.GetName] и отозвали свои акции.;x;;;;;;;;;;;;
EVTDESCbankruptcy.28;[From.GetTitledFirstNameWithDynasty] покинул[From.GetEndA] [Root.Society.GetName], а вместе с этим [From.GetSheHe] забрал[From.GetEndA] свои акции.;x;;;;;;;;;;;;
EVTDESCbankruptcy.31;Мисари и монетные мастера банка [Root.Society.GetName] определили, что вам необходимо инвестировать [Root.cash_reserve.GetValue]¤ в банк, чтобы увеличить свою долю. В настоящее время у вас недостаток.;x;;;;;;;;;;;;
EVTOPTAbankruptcy.31;Я подожду, пока мне хватит;x;;;;;;;;;;;;
EVTOPTBbankruptcy.31;Купить акции с займами в банке;x;;;;;;;;;;;;
TOOLTIPbankruptcy.31LOAN;Займ в §Y[Root.loan_amount.GetValue]§!¤ взят из банка [Root.Society.GetName] по процентной ставке §Y30%§! ;x;;;;;;;;;;;;
EVTDESCbankruptcy.32;Писари и монетные мастера банка [Root.Society.GetName] определили, что вам необходимо инвестировать [Root.cash_reserve.GetValue]¤ в банк, чтобы увеличить свою долю.;x;;;;;;;;;;;;
EVTOPTAbankruptcy.32;Это кажется разумным вложением;x;;;;;;;;;;;;
EVTOPTBbankruptcy.32;Это слишком много;x;;;;;;;;;;;;
EVTDESCbankruptcy.33;[Root.Society.GetName] приобрёл нового влиятельного акционера, это [From.GetTitledFirstNameWithDynasty], котор[From.GetAyaYy] инвестировал необходимые средства, чтобы увеличить свою долю.;x;;;;;;;;;;;;
EVTDESCbankruptcy.37;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] владел[From.GetEndA] акциями в банке [Root.Society.GetName] и передал[From.GetEndA] мне свою долю в банке.;x;;;;;;;;;;;;
EVTOPTAbankruptcy.37;Хорошо;x;;;;;;;;;;;;
EVTDESCbankruptcy.38;После [From.GetHerHis] смерти [From.GetTitledFirstNameWithDynasty] обналичил[From.GetEndA] свой пакет акций в банке [Root.Society.GetName];x;;;;;;;;;;;;
EVTDESCbankruptcy.46;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] не смог[From.GetNoneE] выплатить проценты по займу в [From.loan_amount.GetValue]¤ банку [Root.Society.GetName]. Как [Root.GetSocietyRank], вы можете решить, как поступить.;x;;;;;;;;;;;;
EVTDESCbankruptcy.46B;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] не смог[From.GetNoneE] выплатить проценты по займу в [From.loan_amount.GetValue]¤ банку [Root.Society.GetName], а впоследствии посадили в тюрьму одного из наших посланников! Как [Root.GetSocietyRank], вы можете решить, как поступить.;x;;;;;;;;;;;;
EVTDESCbankruptcy.46C;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] отказа[From.GetLasLsya] выплачивать ссуду в [From.loan_amount.GetValue]¤ банку [Root.Society.GetName]. Как [Root.GetSocietyRank], вы можете решить, как поступить.;x;;;;;;;;;;;;
EVTDESCbankruptcy.46D;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] отказа[From.GetLasLsya] выплачивать заём в [From.loan_amount.GetValue]¤ банку [Root.Society.GetName], а впоследствии посадили в тюрьму одного из наших посланников! Как [Root.GetSocietyRank], вы можете решить, как поступить.;x;;;;;;;;;;;;
