#CODE;ENGLISH;x
EVTDESCred_priest.34E;Уродство персонажа [From.GetTitledFirstNameNoRegnal] велико, но [red_priest.GetTitledFirstName] уверен[red_priest.GetEndA], что [From.GetSheHe] может быть исцелен[From.GetEndA] с использованием самой мощной магии крови, которой [red_priest.GetSheHe] обладает. [Root.Religion.GetPriestTitle] заставляет [From.GetHerHis] выпить обильное количество зелий, чтобы вызвать глубокие видения, и в это же время зарезает целого зубра. Когда [From.GetTitledFirstNameNoRegnal] просыпается из своего транса, вы видите, что [From.GetSheHe] исцелен[From.GetEndA]!;x
EVTDESCred_priest.34F;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попытаться исцелить [From.GetHerHis], и поэтому [Root.Religion.GetPriestTitle] заставляет [From.GetHerHis] выпить большое количество зелья для вызова глубоких видений, и в то же время, перерезает горло целому быку. Когда [From.GetTitledFirstNameNoRegnal] просыпается из своего транса, вы находите, что [From.GetSheHe] исцелен[From.GetEndA]!;x
EVTDESCred_priest.35;В попытке освободить персонажа [From.GetTitledFirstNameNoRegnal] от [From.GetHerHis] обременительного недуга, [red_priest.GetTitledFirstName] сказал[red_priest.GetEndA] [From.GetHerHim] войти в большой костер, который [red_priest.GetSheHe] развел[red_priest.GetEndA]. Однако, способ не сработал. [From.GetTitledFirstNameNoRegnal] пытается противостоять жгущему жару, пламя исцеляет [From.GetHerHis], но, и в тоже время, сильно обжигает...;x
EVTDESCred_priest.35B;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить [From.GetHerHis], и поэтому Красный Жрец сказал[red_priest.GetEndA] [From.GetHerHim] войти в большой костер, который [red_priest.GetSheHe] развел[red_priest.GetEndA]. Однако, способ не сработал. [From.GetTitledFirstNameNoRegnal] пытается противостоять жгущему жару, пламя исцеляет [From.GetHerHis], но, и в тоже время, сильно обжигает...;x
EVTDESCred_priest.35C;В попытке освободить персонажа [From.GetTitledFirstNameNoRegnal] от [From.GetHerHis] обременительного недуга, [red_priest.GetTitledFirstName] сказал[red_priest.GetEndA] [From.GetHerHim] выпить большое количесво вечерней тени для более сильного заклинания. Несмотря на большое количество животных, которых [red_priest.GetSheHe] пожертвовал[red_priest.GetEndA] для усиления магии, [From.GetSheHe] не излечи[From.GetLasLsya]. [From.GetTitledFirstNameNoRegnal] сначала впадает в глубокий сон, но вскоре кричит в агонии...;x
EVTDESCred_priest.35D;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить [From.GetHerHis], поэтому колдун сказал[red_priest.GetEndA] [From.GetHerHim] выпить большое количесво вечерней тени для более сильного заклинания. Несмотря на большое количество животных, которых [red_priest.GetSheHe] пожертвовал[red_priest.GetEndA] для усиления магии, [From.GetSheHe] не излечи[From.GetLasLsya]. [From.GetTitledFirstNameNoRegnal] сначала впадает в глубокий сон, но вскоре кричит в агонии...;x
EVTDESCred_priest.35E;В попытке освободить персонажа [From.GetTitledFirstNameNoRegnal] от [From.GetHerHis] обременительного недуга, [red_priest.GetTitledFirstName] сказал[red_priest.GetEndA] [From.GetHerHim] выпить большое количесво зелья для более сильного заклинания. Несмотря на большое количество животных, которых [red_priest.GetSheHe] пожертвовал[red_priest.GetEndA] для усиления кровной магии, [From.GetSheHe] не излечи[From.GetLasLsya]. [From.GetTitledFirstNameNoRegnal] сначала впадает в глубокий сон, но вскоре кричит в агонии...;x
EVTDESCred_priest.35F;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить [From.GetHerHis], поэтому [Root.Religion.GetPriestTitle] сказал[Root.Religion.GetEndA] [From.GetHerHim] выпить большое количесво зелья для более сильного заклинания. Несмотря на большое количество животных, которых [red_priest.GetSheHe] пожертвовал[red_priest.GetEndA] для усиления кровной магии, [From.GetSheHe] не излечи[From.GetLasLsya]. [From.GetTitledFirstNameNoRegnal] сначала впадает в глубокий сон, но вскоре кричит в агонии...;x
EVTOPTAred_priest.35;Остановите это безумие! Скажите [From.GetHerHim] уйти!;x
EVTDESCred_priest.36;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше уродство. Красный Жрец возводит большой костер и предлагает вам войти в него. Когда вы это делаете, то чувствуете, что жар не причиняет вам вреда, а вместо этого освобождает вас от вашего несчастья!;x
EVTDESCred_priest.36B;Вы согласились, чтобы Красный Жрец персонажа [From.GetTitledFirstNameNoRegnal] излечил[From.job_spiritual.GetEndA] вас от вашего уродства. [From.job_spiritual.GetTitledFirstName] возводит большой костер и предлагает вам войти в него. Когда вы это делаете, то чувствуете, что жар не причиняет вам вреда, а вместо этого освобождает вас от вашего несчастья!;x
EVTDESCred_priest.36C;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше уродство. Колдун приказал[From.job_spiritual.GetEndA] вам выпить много вечерней тени для вызова глубоких видений, и зарезал[From.job_spiritual.GetEndA] целого быка, чтобы призвать мощное заклинание. Когда вы просыпаетесь из своего транса, то обнаруживаете, что исцелились!;x
EVTDESCred_priest.36D;Вы позволили колдуну персонажа [From.GetTitledFirstNameNoRegnal] исцелить ваше уродство. [From.job_spiritual.GetTitledFirstName] приказал[From.job_spiritual.GetEndA] вам выпить много вечерней тени для вызова глубоких видений, и зарезал[From.job_spiritual.GetEndA] целого быка, чтобы призвать мощное заклинание. Когда вы просыпаетесь из своего транса, то обнаруживаете, что исцелились!;x
EVTDESCred_priest.36E;[From.GetTitledFirstNameNoRegnal] опросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше уродство. [From.Religion.GetPriestTitle] приказал[From.Religion.GetEndA] вам выпить много зелья для вызова глубоких видений, и зарезал[From.Religion.GetEndA] целого быка, чтобы призвать мощное заклинание магии крови. Когда вы просыпаетесь из своего транса, то обнаруживаете, что исцелились!;x
EVTDESCred_priest.36F;Вы позволили, чтобы [From.Religion.GetPriestTitle] персонажа [From.GetTitledFirstNameNoRegnal] исцелил[From.Religion.GetEndA] ваше уродство. [From.job_spiritual.GetTitledFirstName] приказал[From.job_spiritual.GetEndA] вам выпить много зелья для вызова глубоких видений, и зарезал[From.job_spiritual.GetEndA] целого быка, чтобы призвать мощное заклинание магии крови. Когда вы просыпаетесь из своего транса, то обнаруживаете, что исцелились!;x
EVTDESCred_priest.37;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше уродство. Красный жрец призывает вас войти большой костер, который [red_priest.GetSheHe] развел[red_priest.GetEndA]. Однако, способ не помогает. Вы пытаетесь противостоять нестерпимому жару, и хоть пламя исцеляет вас, оно обжигает вас слишком сильно...;x
EVTDESCred_priest.37B;Вы позволили Красному Жрецу персонажа [From.GetTitledFirstNameNoRegnal] исцелить ваше уродство. [From.job_spiritual.GetTitledFirstName] призывает вас войти в большой костер, который [red_priest.GetSheHe] развел[From.job_spiritual.GetEndA]. Однако, способ не помогает. Вы пытаетесь противостоять нестерпимому жару, и хоть пламя исцеляет вас, оно обжигает вас слишком сильно...;x
EVTDESCred_priest.37C;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше уродство. Колдун призывает вас выпить большое количество вечерней тени для вызова мощного заклинания. Несмотря на то, что [red_priest.GetSheHe] принес[red_priest.GetNoneE] много животных в жертву магии, вы не исцеляетесь. Видения, которые вы видите, только усиливают ваши страдания, вы чувствуете себя в сто раз хуже, кажется голова уже готова взорваться...;x
EVTDESCred_priest.37D;Вы позволили колдуну персонажа [From.GetTitledFirstNameNoRegnal] исцелить ваше уродство. [From.job_spiritual.GetTitledFirstName] призывает вас выпить большое количество вечерней тени для вызова мощного заклинания. Несмотря на то, что [red_priest.GetSheHe] принес[red_priest.GetNoneE] много животных в жертву магии, вы не исцеляетесь. Видения, которые вы видите  только усиливают ваши страдания, вы чувствуете себя в сто раз хуже, кажется голова уже готова взорваться...;x
EVTDESCred_priest.37E;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше уродство. [From.Religion.GetPriestTitle] призывает вас выпить большое количество зелья для вызова мощного заклинания. Несмотря на то, что [red_priest.GetSheHe] принес[red_priest.GetNoneE] много животных в жертву магии крови, вы не исцеляетесь. Видения, которые вы видите, только усиливают ваши страдания, вы чувствуете себя в сто раз хуже, кажется голова уже готова взорваться...;x
EVTDESCred_priest.37F;Вы позволили, чтобы [From.Religion.GetPriestTitle] персонажа [From.GetTitledFirstNameNoRegnal] исцелил[From.Religion.GetEndA] ваше уродство. [From.job_spiritual.GetTitledFirstName] призывает вас выпить большое количество зелья для вызова мощного заклинания. Несмотря на то, что [red_priest.GetSheHe] принес[red_priest.GetNoneE] много животных в жертву магии крови, вы не исцеляетесь. Видения, которые вы видите, только усиливают ваши страдания, вы чувствуете себя в сто раз хуже, кажется голова уже готова взорваться...;x
EVTDESCred_priest.38B;Когда вы чувствуете, что ваша жизнь покидает вас, [red_priest.GetTitledFirstName] выполняет последний поцелуй. [red_priest.GetSheHeCap] наполняет свой рот огнем и дышит пламенем в вас, чтобы очистить вашу душу. Однако огонь оживляет! Вы были воскрешены Р'глором!;x
EVTDESCred_priest.38;Когда вы снова умираете, [red_priest.GetTitledFirstName] выполняет последний поцелуй. [red_priest.GetSheHeCap] наполняет свой рот огнем и дышит пламенем в вас, чтобы очистить вашу душу. Огонь снова оживляет!;x
EVTOPTAred_priest.38;Я чувствую себя иначе совсем иначе...;x
resurrected_by_rhllor;Воскрешение;x
resurrected_by_rhllor_desc;Этот персонаж ранее умирал, но был воскрешен силой Красного Бога.;x
EVTDESCred_priest.39;Старость настигла вас, вы в очередной раз умираете...;x
EVTOPTAred_priest.39;Мне пора покинуть этот мир...;x
EVTOPTBred_priest.39;[red_priest.GetTitledFirstName] выполняет последний поцелуй...;x
EVTDESCred_priest.40;Несмотря на то, что умер[From.GetNoneE] у вас на руках, [From.GetTitledFirstNameNoRegnal] удесным образом выжил[From.GetEndA], похоже, был[From.GetEndA] воскрешен[From.GetEndA]!;x
EVTOPTAred_priest.40;Что это за колдовство!;x
opinion_healed_me;Удалось исцелить меня;x
opinion_failed_to_heal_me;Исцеление не удалось;x
EVTDESCred_priest.1;Странный Красный Жрец из Эссоса появился при моем дворе. Он говорит о Р'глоре, Боге света, тепла и жизни и его противоположности, имя которого нельзя произносить, Боге льда и смерти.;x
EVTOPTAred_priest.1;Принять эту новую религию!;x
EVTOPTBred_priest.1;Пусть этот еретик будет заключен в тюрьму!;x
EVTOPTCred_priest.1;Как скучно...;x
EVTDESCred_priest.2;Каждую ночь я пою молитвы у огня, разведенного Красным Жрецом, глядя в пламя и пытаясь получить видения будущего. Жрецы сообщают мне, что Владыка Света благоволит мне.;x
EVTOPTAred_priest.2;Ночь темна и полна ужасов;x
EVTTITLEred_priest.3;Избрание Р'глором;x
EVTDESCred_priest.3;Два Божества ведут вечную борьбу за судьбу мира, борьбу, которая согласно древнему пророчеству из книг Асшая, закончится только тогда, когда Азор Ахай, легендарный герой вернется, держа в  руках пылающий меч -  Светозарный, Меч Героев и воскресит драконов из камня. Красный Жрец говорит, что я возрожденный Азор Ахай, достойный владеть Светозорным и которому по силам прогнать тьму из мира.;x
EVTOPTAred_priest.3;Я принесу Свет;x
EVTDESCreligious.1.2;Вы отвернулись от веры, в которую верили в течение многих лет, и теперь примите истинный путь - [Root.Religion.GetName].;x
EVTOPTAreligious.1.2;Так называемый 'Владыка Света' оказался ложным;x
EVTOPTBreligious.1.2;Я не верю в 'Семерых';x
EVTOPTCreligious.1.2;Утонувший Бог - это дикость;x
EVTDESCred_priest.5;Жертвенный костер, как подношение Владыке Света, принесет мне большую пользу, по словам Красного Жреца. Тем не менее, неверующим, которыми я правлю, это не понравятся.;x
EVTOPTAred_priest.5;Принести в жертву изменника - [burning_target.GetTitledFirstName] [burning_target.GetOnlyDynastyName];x
EVTOPTAred_priest.5B;Принести в жертву неверного - [burning_target.GetTitledFirstName] [burning_target.GetOnlyDynastyName];x
EVTOPTAred_priest.5C;Принести в жертву персонажа [burning_target.GetTitledFirstName] [burning_target.GetOnlyDynastyName], [burning_target.GetSheHe] королевской крови;x
EVTOPTBred_priest.5;Принести в жертву простолюдина из темницы;x
EVTOPTCred_priest.5;Я бросаю вызов жестокости Владыки Света;x
EVTOPTDred_priest.5;Сжечь Богорощу в земле [burn_godswood.County.GetName]!;x
opinion_burned_godswood;Сожжение Богорощи;x
EVTOPTEred_priest.5;[burn_temple.GetFullName] сгорел дотла!;x
burned_for_rhllor;Сожжено во имя Р'глора;x
opinion_burned_temple;Сожжено место поклонения;x
TOOLTIPred_priest.5CRUEL;Не последователи Р'глора при вашем дворе и среди ваших вассалов уменьшат свое мнение о вас на §R-15§! В течение 12 месяцев\n;x
opinion_burned_a_prisoner;Сожжение пленного живьем;x
TOOLTIPred_priest.5BURNEDGODSWOOD;Последователи Старых Богов при вашем дворе и среди ваших вассалов уменьшат свое мнение о вас на §R-15§! в течение 36 месяцев\n;x
TOOLTIPred_priest.5BURNEDTEMPLE;Последователи веры [burn_temple.Holder.Religion.GetName] при вашем дворе и среди ваших вассалов уменьшат свое мнение о вас §R-15§! в течение 36 месяцев\n;x
TOOLTIPred_priest.5UNZEALOUS;Последователи Р'глора при вашем дворе и среди ваших вассалов уменьшат свое мнение о вас на §R-10§! в течение 12 месяцев\n;x
burned_for_rhllor;Сожжено во имя Р'глора;x
burned_for_rhllor_desc;Этот храм был сожжен как подношение Владыке Света;x
EVTDESCred_priest.6;[shadowbinder_target.GetTitledFirstName] подошла ко мне со смелым предложением. Она говорит, что может помочь мне в моем желании увидеть противника по имени [shadow_baby_target.GetTitledFirstNameNoRegnal] мертвым. Она утверждает, что знает магию Асшая и говорит, что наш союз высвободит мою силу и ударит в нашего врага.;x
EVTOPTAred_priest.6;Да, мы соединимся и убьем [shadow_baby_target.GetHerHis]!;x
EVTTOOLTIPred_priest.7;будет убит колдовством придворного;x
EVTOPTBred_priest.6;Я не поддамся искушению;x
favored_by_rhllor;Под покровительством Р'глора;x
favored_by_rhllor_desc;Этому человеку покровительствует Р'глор;x
chosen_by_rhllor;Избрание Р'глором;x
chosen_by_rhllor_desc;Этот человек - якобы возрожденный Азор Ахай;x
EVTTOOLTIPred_priest.8;будет убит колдовством моего придворного, но был обнаружен;x
EVTDESCred_priest.7;Мерзкое колдовство! Я занимался своим делом, когда злобная тень напала на меня!;x
EVTOPTAred_priest.7;Боль!;x
EVTOPTBred_priest.7;Встретить с мечом [Root.GetValyrianSwordOwned] в руках!;x
TOOLTIPred_priest.10;Вы убили тень;x
EVTDESCred_priest.8;Мерзкое колдовство! Я занимался своим делом, когда злобная тень напала на меня! Только [From.GetFirstNameWithDynasty] способен на подобное вероломство, и тень напоминает [From.GetherHis] форму!;x
EVTOPTAred_priest.8;Злодейство!;x
EVTDESCred_priest.9;Колдовство было обнаружено! Тень, которую создал[shadowbinder_target.GetEndA] [shadowbinder_target.GetTitledFirstName], успешно убила персонажа [From.GetTitledFirstName], но многие свидетели видели, что она была похожа на вас!;x
EVTDESCred_priest.9B;Колдовство было обнаружено! Тень, которую создал[shadowbinder_target.GetEndA] [shadowbinder_target.GetTitledFirstName] не смогла убить персонажа [From.GetTitledFirstName], который убил ее с помощью клинка [From.GetValyrianSwordHerHis]. [From.GetSheHeCap] и другие свидетели видели, что тень имеет ваше подобие!;x
EVTOPTAred_priest.9;Позор...;x
red_priest;Красный Жрец;x
red_priest_desc;Духовенство религии Р'глора именуется 'Красные Жрецы' из-за свободных багровых одежд, которые они носят.;x
TOOLTIPCONVERTTORHLLOR;[Root.GetFirstNameWithDynasty] будет тайно верить в Р'глора;x
EVTDESCred_priest.10;Почти не задумываясь, вы быстро схватили [Root.GetValyrianSwordOwned] и погрузили его в тень. Она кричит жутким криком и растворяется в воздухе.;x
EVTOPTAred_priest.10;Да славится [Root.Religion.GetHighGodName]!;x
EVTDESCred_priest.11;Тень, которую создал[shadowbinder_target.GetEndA] [shadowbinder_target.GetTitledFirstName], не смогла убить персонажа [From.GetTitledFirstName], который убил ее с помощью клинка [From.GetValyrianSwordHerHis]. К счастью, [From.GetSheHe] не имеет понятия, кто послал убийцу.;x
EVTOPTAred_priest.11;[From.GetValyrianSword] может противостоять колдовству персонажа [shadowbinder_target.GetTitledFirstName]!;x
