#CODE;ENGLISH;x
EVTDESCtourney.18;К сожалению, ваш противник больше не может учавствовать в соревновании.;x
EVTOPTAtourney.18;Хорошо, тогда другой!;x
EVTDESCtourney.20;[From.GetTitledFirstNameWithDynasty] попадает по вас копьём и вы едва не падаете со своего коня. Толпа охнула, ожидая вашего падения. Однако вы остаётесь в седле, благополучно прибыв на противоположную сторону поля, готовые к следующей атаке.;x
EVTOPTAtourney.20;На этот раз я ударю первым[GetOyYm];x
TOOLTIPtourney.21;Начинается новая схватка...;x
EVTDESCtourney.21;[From.GetTitledFirstNameWithDynasty] получил[From.GetEndA] удар вашим копьём, таким образом потеряв равновесие. [From.GetSheHeCap] почти упал[From.GetEndA], но сумел[From.GetEndA] восстановить свое равновесие и прибыть на противоположную сторону поля для начала следующей атаки.;x
EVTOPTAtourney.21;В этот раз я собью [From.GetHerHis].;x
EVTDESCtourney.22;[From.GetTitledFirstNameWithDynasty] попадает копьём в середину вашего нагрудника, расколовшись на части во время удара. Сила удара сбивает вас с лошади, и вы падаете оземь. Вы остаетесь лежащим в грязи, когда толпа радостно апплодирует противнику.;x
EVTOPTAtourney.22;Ай;x
EVTDESCtourney.23;[From.GetTitledFirstName] получает удар копьём в центр своего нагрудника, но ваше копье при этом разбивается на части, в то время как [From.GetSheHe] вылетает из седла. Толпа ликует от вашей победы и с облегчением видит то, что [From.GetTitledFirstName] невредим[From.GetEndA].;x
EVTOPTAtourney.23;Однако, хороший удар;x
EVTDESCtourney.25;Вы и [From.GetTitledFirstNameWithDynasty] с яростью сталкиваетесь друг с другом, оба копья разбиваются на осколки. Вы, оба все еще в седле, отправляетесь на противоположные стороны турнирного поля, чтобы взять новые копья у оруженосцев. Вы замечаете, что [From.GetTitledFirstName] получает рану, но [From.GetSheHe] направляет свою лошадь несмотря ни на что и готовится к следующей схватке.;x
EVTOPTAtourney.25;Это даст мне преимущество;x
EVTDESCtourney.24;Вы и [From.GetTitledFirstName] сталкиваетесь в поединке, оба наносите неплохие удары друг другу, оба копья рассыпаются от удара, и вс так же оба остаётесь в седле. Вас охватывает приступ боли, и вы обнаруживаете, что у вас обильное кровотечение. Так или иначе, вы берёте новое копьё у оруженосца и готовитесь к следующей схватке.;x
EVTOPTAtourney.24;Это меня не остановит;x
EVTDESCtourney.26;Вы беспомощны, так как [From.GetTitledFirstNameWithDynasty] выбивает вас из седла и отправляет вас в полет. Вы приземляетесь с болезненным хрустом в грязь, боль невыносима, вы уверены, что что-то сломали…;x
EVTOPTAtourney.26;Аррргггххх!!!;x
EVTDESCtourney.27;Несчастн[From.GetAyaYy] [From.GetTitledFirstNameWithDynasty] не имел[From.GetEndA] никаких шансов против вашего копья. [From.GetSheHeCap] падает в грязь с тошнотворным хрустом под неудобным углом, и, когда оруженосец подбегает к н[From.GetHerHim] толпа затихает, осознавая серьезность [From.GetHerHis] травм.;x
EVTOPTAtourney.27;Значит, я победил[GetEndA]?;x
EVTDESCtourney.28;Вы знаете, что это неправильно, [From.GetTitledFirstNameWithDynasty] вне досягаемости вашего копья, в то время как наконечник [From.GetHerHis] копья направлен на вас. Во время удара, последнее, что вы чувствуете - это копье проскальзывающее через прореху в ваших доспехах...;x
EVTOPTAtourney.28;Аррргггххх!!!;x
EVTDESCtourney.29;Сначала вам было приятно нанести удар, однако [From.GetTitledFirstNameWithDynasty] получил[From.GetEndA] удар вашим копьём в зазор брони, ужасно пронзив [From.GetHerHis]. Когда люди спешат на помощь к н[From.GetHerHim], становится очевидным, что уже ничего нельзя сделать для н[From.GetHerHis], поскольку [From.GetHerHis] бездыханное тело упало оземь.;x
EVTOPTAtourney.29;Как жаль.;x
EVTDESCtourney.31;Вы были объявлены победителем, [From.GetTitledFirstNameWithDynasty] проиграл[From.GetEndA] в славном поединке.;x
EVTOPTAtourney.31;Никто не может победить меня;x
EVTDESCtourney.32;[From.GetTitledFirstNameWithDynasty] был[From.GetEndA] объявлен[From.GetEndA] победителем, одержав над вами победу и исключив вас из турнира.;x
EVTOPTAtourney.32;Всегда есть следующий раз;x
EVTDESCtourney.33;[From.GetTitledFirstNameWithDynasty] и [FromFromFrom.GetTitledFirstNameWithDynasty] шли следующие по списку турнира. После большого количества схваток и сломанных копий, [FromFromFrom.GetTitledFirstName] в итоге был[FromFromFrom.GetEndA] выбит[FromFromFrom.GetEndA]из седла, [From.GetTitledFirstName] - победитель.;x
EVTOPTAtourney.33;Молодец, прекрасный бой!;x
EVTDESCtourney.34;После многих схваток в течение нескольких дней, только двое рыцарей остались непобежденными. [From.GetTitledFirstNameWithDynasty] и [FromFromFrom.GetTitledFirstNameWithDynasty] встретились друг с другом в последнем поединке, и после многих схваток, [FromFromFrom.GetTitledFirstName] был[FromFromFrom.GetEndA] выбит[FromFromFrom.GetEndA] из седла, [From.GetTitledFirstNameWithDynasty] - победитель турнира.;x
EVTOPTAtourney.34;Достойный чемпион;x
TOOLTIPtourney.29;Турнир подходит к концу.;x
EVTOPTBtourney.9;Я буду следить за каждой схваткой!;x
EVTOPTBtourney.13;Может быть, немного золота убедит [From.GetHerHis] упасть?;x
TOOLTIPtourney.40;[From.GetTitledFirstName] - будет предложена взятка, чтобы проиграть в турнире;x
EVTDESCtourney.40;[From.GetTitledFirstNameWithDynasty] - ваш следующий противник, и, кажется, [From.GetSheHe] отчаянно настроен[From.GetEndA] на победу. [From.GetSheHeCap] предложил[From.GetEndA] вам хорошую сумму, чтобы уступить в этой схватке и дать [From.GetHerHim] победить.;x
EVTOPTAtourney.40;Справедливая сделка, я упаду при первой же схватке;x
EVTOPTBtourney.40;Это бесчестный подкуп!;x
TOOLTIPtourney.41;[From.GetTitledFirstName] побеждает, поскольку Вы намеренно проигрываете схватку.;x
TOOLTIPtourney.42;Схватка проходит справедливо;x
EVTDESCtourney.41;Когда [From.GetSheHe] узнаёт о вашей взятке, [From.GetTitledFirstName] притворяется, испытав отвращение и неприятие, но это явно был акт сохранения своей чести. [From.GetSheHeCap] в итоге принял[From.GetEndA] ваши деньги, и теперь намеренно уступит в первой же схватке.;x
EVTOPTAtourney.41;Все в выигрыше;x
EVTDESCtourney.42;[From.GetTitledFirstName] был[From.GetEndA] возмущен[From.GetEndA] попыткой вашей взятки, [From.GetSheHe] назвал[From.GetEndA] это оскорблением чести и сразу же отказавается. [From.GetSheHeCap] клянется побить вас в честном турнирном поединке.;x
EVTOPTAtourney.42;[From.GetSheHeCap] слишком высоко ценит честь;x
EVTDESCtourney.43;[From.GetTitledFirstNameWithDynasty] недостаточно точнопопадает копьём, но вы намерено поворачиваете свое тело так, чтобы его оружие слегка задело вас. Вы падаете с лошади, добавляя некоторой театральности, чтобы это выглядело убедительно, и тем самым проигрываете в схватке.;x
EVTOPTAtourney.43;Заслуженно заработанные деньги;x
EVTDESCtourney.44;Вы намеренно направляете копье в сторону чвоего противника поп имени [From.GetTitledFirstNameWithDynasty], уверенные в ударе при любом раскладе. [From.GetTitledFirstName] должным образом поворачивается и принимает мягкий удар, театрально упав со своей лошади  чтобы создать убедительное впечатление.;x
EVTOPTAtourney.44;Победа есть победа;x
EVTDESCtourney.45;Во время подготовки к турниру, молодой крестьянский мальчик решил помочь вам в подготовке вашей лошади и брони. Вы не совсем уверены, откуда и как он пришел, чтобы помочь вам, но он, кажется, славный малый и очень хочет помочь. Может быть, из него выйдет хороший оруженосец?;x
EVTOPTAtourney.45;Да, я возьму его;x
EVTOPTBtourney.45;Я не позволю помогать мне какому-то обычному мальчишке, проваливай!;x
EVTDESCtourney.46;Я помогал[GetEndA] человеку по имени [Root.Guardian.GetTitledFirstName] на турнире в качестве [Root.Guardian.GetHerHis] оруженосца, и после окончания турнирного дня я и несколько других оруженосцев нашли много вина! Мы поделились им с несколькими служанками и отлично провели время, но наступило следующее утро, и теперь я чувствую себя ужасно.;x
EVTOPTAtourney.46;Я надеюсь, [Root.Guardian.GetTitledFirstName] не сильно рассердится;x
TOOLTIPtourney.47;[Root.Guardian.GetTitledFirstName] реагирует на ваше похмельное состояние;x
EVTDESCtourney.47;Турнирные дни вот-вот начнутся, и вы обнаруживаете, что ваш оруженосец [From.GetTitledFirstName] в ужасном похмелье. Вы узнали, что [From.GetSheHe] и некоторые другие оруженосцы нашли вино и поделились им со служанками и сильно напились. Оруженосец, несомненно, не сможет оказать нужную поддержку.;x
EVTOPTAtourney.47;Ха! Малой-то растет!;x
EVTOPTBtourney.47;Я расскажу ему о его обязанностях в качестве оруженосца;x
EVTOPTCtourney.47;Хорошо, он заслужил хорошую взбучку!;x
EVTDESCtourney.48;Готовясь к турниру, вы и ваш оруженосец усердно тренировались. Вы обучали его искусству владения копьем и верховой езды. Также были интенсивные тренировочные бои, и он был осведомлен о своих обязанностях во время турнира.;x
EVTOPTAtourney.48;Кажется, он готов помогать мне;x
EVTDESCtourney.49;Готовясь к турниру, [From.GetTitledFirstName] наш[From.GetLaYol] время, чтобы потренировать вас. [From.GetSheHeCap] обучал[From.GetEndA] вас искусству владения копьем и верховой езды, а также провел[From.GetEndA] вам интенсивные тренировочные бои. Также вы узнали о своих обязанностях во время проведения турнира.;x
EVTOPTAtourney.49;Я - хороший оруженосец!;x
hold_a_northern_melee;Провести Схватку;x
hold_a_northern_melee_desc;Поскольку рыцарство на Севере - явление довольно нечастое, рыцарские турниры, их зрелищность и рыцарство редки. Северяне сражаются верхом с боевыми копьями, но редко склонны к турнирным боям, предпочитая пешие схватки.;x
MELEETITLE;Схватка [GetYear];x
MELEETITLE4;Схватка [GetYear];x
MELEETITLE3;Схватка в столице [Root.Capital.GetName] [GetYear];x
EVTDESCnorthern_melee.1;Вы решили провести схватку по северной традиции, с участием воинов со всей округи [Root.PrimaryTitle.GetName]. Несомненно, многие из них будут сильно искалечены до окончания дня.;x
EVTOPTAnorthern_melee.1;Это буде та еще битва!;x
MELEETITLE2;Схватка в столице [From.Capital.GetName] [GetYear];x
EVTDESCnorthern_melee.2;[Root.GetTitledFirstNameNoRegnal], великая схватка по северной традиции должна состояться в столице [From.Capital.GetName]. Я призываю вас приехать и принять участие, чтобы проявить свою доблесть в битве.\n\nВаш[From.GetEndA],\n[From.GetTitledFirstNameWithDynastyNoRegnal];x
EVTOPTAnorthern_melee.2;Я отправлюсь и покажу свою силу!;x
EVTOPTBnorthern_melee.2;Нет, это опасно для жизни;x
EVTOPTCnorthern_melee.2;Это ниже меня;x
EVTOPTEnorthern_melee.2;Не сообщайте мне о малых схватках;x
EVTOPTFnorthern_melee.2;Не сообщайте мне о схватках;x
EVTOPTDnorthern_melee.2;Я никогда не буду биться в схватке;x
EVTDESCnorthern_melee.3;Воины земли [Root.PrimaryTitle.GetName], которые согласились принять участие в схватке, прибыли в столицу [Root.Capital.GetName]. Сначала будет проведен большой пир, а затем все войдут в поля для боев, чтобы начать сечу.;x
EVTOPTAnorthern_melee.3;Да начнется битва!;x
EVTOPTBnorthern_melee.3;Война должна остановить эту потешную битву;x
EVTDESCnorthern_melee.4;Схватка, к сожалению, была отменена;x
EVTOPTAnorthern_melee.4;Я бы победил[GetEndA], я уверен[GetEndA];x
EVTDESCnorthern_melee.10;Схватка наконец началась, и все воины собрались на полях для боев, чтобы начать битву. Сначала вы прекрасно справляетесь, но в конечно итоге вынуждены уступить одному из соперников. Вы исключены из схватки, покидая битву в ушибах и побежденным.;x
EVTOPTAnorthern_melee.10;Я прославлюсь в следующий раз;x
EVTDESCnorthern_melee.11;На раннем этапе схватка началась яростно и хаотично, оставив растоптанные поля и полуразрушенные деревни. Многие воины были вынуждены покинуть поле битвы из-за травмы или поражения, оставив последних воинов сражаться за титул чемпиона.;x
TOOLTIPnorthern_melee.12;[This.GetTitledFirstNameWithDynastyNoRegnal] соревнуется;x
EVTOPTAnorthern_melee.11;Это очень интересно!;x
EVTOPTBnorthern_melee.11;Я буду следить за каждой схваткой!;x
TOOLTIPEVTOPTBmelee.2;Вам будут сообщать о всех схватках.;x
EVTDESCnorthern_melee.12;На раннем этапе схватка началась яростно и хаотично, оставив растоптанные поля и полуразрушенные деревни. Многие воины были вынуждены покинуть поле битвы из-за травмы или поражения, многие от вашей руки. Теперь вы стоите среди оставшихся воинов, чтобы начать последнюю схватку.;x
EVTOPTAnorthern_melee.12;В атаку!;x
EVTDESCnorthern_melee.14;Вы и [From.GetTitledFirstNameWithDynastyNoRegnal] замечаете друг друга посреди битвы, и готовитесь к бою…;x
EVTOPTAnorthern_melee.14;Я одержу победу!;x
TOOLTIPnorthern_melee.15;Вы и [From.GetTitledFirstNameWithDynastyNoRegnal] начинаете поединок...\n;x
EVTDESCnorthern_melee.16;После жестокого поединка [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] вынужден[FromFrom.GetEndA] признать поражение. [FromFrom.GetSheHeCap] уходит с поля залечивать свои раны, а вы ищете нового противника.;x
EVTDESCnorthern_melee.16B;Поединок с персонажем по имени [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] был жестоким, возможно слишком жестоким, так как [FromFrom.GetSheHe] случайно был[FromFrom.GetEndA] убит[FromFrom.GetEndA] от вашей руки. [FromFrom.GetHerHis] безжизненное тело убирают с поля, а вы ищете нового противника.;x
EVTDESCnorthern_melee.16C;После жестокого поединка [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] вынужден[FromFrom.GetEndA] признать поражение. Зрители шокированы, когда вы отвергаете это желание сдаться и убиваете [FromFrom.GetHerHis], что, конечно же, считается бесчестным поступком.;x
EVTOPTAnorthern_melee.16;[FromFrom.GetSheHeCap] знал[FromFrom.GetEndA] на что идёт;x
EVTDESCnorthern_melee.17;[From.GetTitledFirstNameWithDynastyNoRegnal] атакует вас в яростном поединке, но вы в конечном итоге вынуждены сдаться. Вы уходите с поля битвы, залечивая свои раны и исключаетесь из турнира.;x
EVTOPTAnorthern_melee.17;Поражение болезненно;x
EVTDESCnorthern_melee.18;[From.GetTitledFirstNameWithDynastyNoRegnal] и [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] встретились друг с другом в поединке. После жестокого поединка, [From.GetTitledFirstNameNoRegnal] одержал[From.GetEndA] верх, а [FromFromFrom.GetTitledFirstNameNoRegnal] сдаётся.;x
EVTDESCnorthern_melee.18B;[From.GetTitledFirstNameWithDynastyNoRegnal] и [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] встретились друг с другом в поединке. Поединок был жестоким, возможно слишком жестоким, так как [FromFromFrom.GetTitledFirstNameNoRegnal] случайно был[FromFromFrom.GetEndA] убит[FromFromFrom.GetEndA] от руки противника. [FromFromFrom.GetHerHis] безжизненное тело убирают с поля, а [From.GetTitledFirstNameNoRegnal] ищет нового противника.;x
EVTDESCnorthern_melee.18C;[From.GetTitledFirstNameWithDynastyNoRegnal] и [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] встретились друг с другом в поединке. После жестокого поединка [From.GetTitledFirstNameNoRegnal] одержал[From.GetEndA] верх, а [FromFromFrom.GetTitledFirstNameNoRegnal] сдаётся. Однако все остаются в шоке, когда [From.GetTitledFirstNameNoRegnal] отвергает желание противника сдаться и убивает [FromFrom.GetHerHis], что, конечно же, считается бесчестным поступком.;x
EVTOPTAnorthern_melee.18;Славное сражение;x
EVTDESCnorthern_melee.19;После множества часов битвы, на поле остались только [From.GetTitledFirstNameWithDynastyNoRegnal] и [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal]. Они сразились в последнем поединке, в котором [From.GetTitledFirstNameNoRegnal] победил[From.GetEndA], а [FromFromFrom.GetTitledFirstNameNoRegnal] сдаётся. Таким образом, [From.GetTitledFirstNameNoRegnal] объявляется победителем Схватки!;x
EVTDESCnorthern_melee.19B;После множества часов битвы, на поле остались только [From.GetTitledFirstNameWithDynastyNoRegnal] и [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal]. Они сразились в последнем поединке, в котором [From.GetTitledFirstNameNoRegnal] победил[From.GetEndA], так как [FromFromFrom.GetTitledFirstNameNoRegnal] случайно погиб от [From.GetHerHis] руки. Таким образом, [From.GetTitledFirstNameNoRegnal] объявляется победителем схватки!;x
EVTDESCnorthern_melee.19C;После множества часов битвы, на поле остались только [From.GetTitledFirstNameWithDynastyNoRegnal] и [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal]. Они сразились в последнем поединке, в котором [From.GetTitledFirstNameNoRegnal] одержал[From.GetEndA] победу, а [FromFromFrom.GetTitledFirstNameNoRegnal] сдаётся. Однако все были шокированы, когда желание сдаться было отклонено и [From.GetTitledFirstNameNoRegnal] зарубил[From.GetEndA] противника, бесчестно добившись победы.;x
EVTOPTAnorthern_melee.19;Достойный победитель;x
TOOLTIPnorthern_melee.25;Схватка завершилась;x
EVTOPTAnorthern_melee.20;[From.GetSheHeCap] сража[From.GetLasLsya] храбро;x
EVTOPTBnorthern_melee.20;[FromFromFrom.GetOnlyDynastyName] доблестно проявил[FromFromFrom.GetEndA] себя;x
EVTOPTAnorthern_melee.21;[From.GetSheHeCap] - настоящий воин;x
EVTOPTCnorthern_melee.21;Победа и слава Дома [From.GetOnlyDynastyName]!;x
EVTOPTBnorthern_melee.21;[FromFromFrom.GetOnlyDynastyName] достоин второго места;x
EVTDESCnorthern_melee.22;После множества часов напряженного боя вы остались одни. Вы победили всех, кто стоял перед вами, и были объявлены победителями схватки!;x
EVTOPTAnorthern_melee.22;Слава мне!;x
EVTDESCnorthern_melee.23;Схватка длилась много часов, десятки бойцов были ранены или побеждены, прежде чем вы пали в финальной битве. Вы заслужили большое уважение и честь за то, что сумели дойти до финального поединка.;x
EVTOPTAnorthern_melee.23;Я одержу победу в следующий раз;x
EVTDESCnorthern_melee.24;Последняя группа бойцов сражалась яростно, многие из них были повержены вами. Вы дошли до финальных четырех бойцов, но в конечном итоге проиграли другому воину.;x
EVTOPTAnorthern_melee.24;Победа была так близка;x
EVTDESCnorthern_melee.25;После множества часов напряженного боя, схватка наконец завершилась. Последняя группа бойцов обеспечила прекрасное зрелище для всех присутствующих. Славные песни будут петься о Великой Схватке в столице [Root.Capital.GetName] [GetYear]!;x
EVTOPTAnorthern_melee.25;Спасибо всем, что прибыли!;x
opinion_melee_spectator;Наблюдение за Схваткой;x
EVTDESCnorthern_melee.26;После множества часов напряженного боя, схватка, которую объявил[From.GetEndA] [From.GetTitledFirstNameNoRegnal] наконец завершилась. Последняя группа бойцов обеспечила прекрасное зрелище для всех присутствующих, и многие одобрили проведенную вами схватку.;x
EVTOPTAnorthern_melee.26;Какая славная битва!;x
EVTDESCnorthern_melee.27;[Root.GetTitledFirstNameNoRegnal], великая рукопашная схватка в Северной традиции должна состояться в столице [From.Capital.GetName]. Я приглашаю вас на нее, чтобы вы смогли узреть боевое мастерство из первых рук.\n\nВаш[From.GetEndA],\n[From.GetTitledFirstNameWithDynastyNoRegnal];x
EVTOPTAnorthern_melee.27;Я отправлюсь в столицу [From.Capital.GetName]!;x
EVTOPTBnorthern_melee.27;У меня нет времени смотреть на эти бессмысленные бои;x
EVTDESCnorthern_melee.28;После множества часов напряженного боя, схватка, котоую провидил[From.GetEndA] [From.GetTitledFirstNameNoRegnal], наконец, завершилась. Последняя группа бойцов обеспечила прекрасное зрелище для всех присутствующих.;x
EVTOPTAnorthern_melee.28;Я люблю наблюдать за хорошими боями;x
EVTDESCnorthern_melee.30;Ваш[From.GetEndA] [GetFromRelation] [From.GetTitledFirstNameNoRegnal] увидел[From.GetEndA] бойца, известного как [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] и атаковал[From.GetEndA] [FromFromFrom.GetHerHis] в ближнем бою. После жестокого поединка, [From.GetTitledFirstNameNoRegnal] одержал[From.GetEndA] верх, [FromFromFrom.GetTitledFirstNameNoRegnal] вынужден[FromFromFrom.GetEndA] сдаться.;x
EVTDESCnorthern_melee.30B;Ваш[From.GetEndA] [GetFromRelation] [From.GetTitledFirstNameNoRegnal] увидел[From.GetEndA] бойца, известного как [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] и атаковал[From.GetEndA] [FromFromFrom.GetHerHis] в ближнем бою. Поединок был жестоким, возможно слишком жестоким, так как [FromFromFrom.GetTitledFirstNameNoRegnal] случайно погиб[FromFromFrom.GetEndA] от руки противника. [FromFromFrom.GetHerHis] безжизненное тело уносят с поля, а [From.GetTitledFirstNameNoRegnal] ищет нового противника.;x
EVTDESCnorthern_melee.30C;Ваш[From.GetEndA] [GetFromRelation] [From.GetTitledFirstNameNoRegnal] увидел[From.GetEndA] бойца, известного как [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] и атаковал[From.GetEndA] [FromFromFrom.GetHerHis] в ближнем бою. После жестокого поединка, [From.GetTitledFirstNameNoRegnal] одержал[From.GetEndA] верх, а [FromFromFrom.GetTitledFirstNameNoRegnal] сдаётся. Однако все были шокированы, когда сдача была отклонена и [From.GetTitledFirstNameNoRegnal] зарубил[From.GetEndA] [FromFrom.GetHerHis], что, конечно же, считается бесчестным поступком.;x
EVTOPTCnorthern_melee.30;Давай, [GetFromRelation]! Победи их всех!;x
EVTDESCnorthern_melee.31;Схватка наконец началась, ваш[From.GetEndA] [From.GetRootRelation] [From.GetTitledFirstNameNoRegnal] присоединяется к воинам на поле, чтобы начать бой. Сначала [From.GetSheHe] держался хорошо, но в итоге уступвет одному из бойцов.;x
EVTOPTCnorthern_melee.31;Слишком плохо для Дома [From.GetOnlyDynastyName];x
EVTDESCnorthern_melee.32;Ваш[FromFromFrom.GetEndA] [FromFromFrom.GetRootRelation] [FromFromFrom.GetTitledFirstNameNoRegnal] был[FromFromFrom.GetEndA] замечен[FromFromFrom.GetEndA] бойцом, известным как [From.GetTitledFirstNameWithDynastyNoRegnal], который атаковал [FromFromFrom.GetHerHis] в ближнем бою. После жестокого поединка, [From.GetTitledFirstNameNoRegnal] одерживает верх, и ваш[FromFromFrom.GetEndA] [FromFromFrom.GetRootRelation] сдаётся.;x
EVTDESCnorthern_melee.32B;Ваш[FromFromFrom.GetEndA] [FromFromFrom.GetRootRelation] [FromFromFrom.GetTitledFirstNameNoRegnal] был[FromFromFrom.GetEndA] замечен[FromFromFrom.GetEndA] бойцом, известным как [From.GetTitledFirstNameWithDynastyNoRegnal], который атаковал [FromFromFrom.GetHerHis] в ближнем бою. Поединок был жестоким, возможно слишком жестоким, так как [FromFromFrom.GetRootRelation] случайно погибает от руки противника. [FromFromFrom.GetHerHis] безжизненное тело уносят с поля, а [From.GetTitledFirstNameNoRegnal] ищет нового противника.;x
EVTDESCnorthern_melee.32C;Ваш[FromFromFrom.GetEndA] [FromFromFrom.GetRootRelation] [FromFromFrom.GetTitledFirstNameNoRegnal] был[FromFromFrom.GetEndA] замечен[FromFromFrom.GetEndA] бойцом, известным как [From.GetTitledFirstNameWithDynastyNoRegnal], который атаковал [FromFromFrom.GetHerHis] в ближнем бою. После жестокого поединка [From.GetTitledFirstNameNoRegnal] одерживает верх, а [FromFromFrom.GetRootRelation] сдаётся. Однако все были шокированы, когда сдача была отклонена и [From.GetTitledFirstNameNoRegnal] зарубил[From.GetEndA] [FromFrom.GetHerHis], что, конечно же, считается бесчестным поступком.;x
EVTOPTCnorthern_melee.32;О боги…;x
TOOLTIPMEDALWINNER;[This.GetTitledFirstNameWithDynasty]\n;x
TOOLTIPMEDALWINNERbastard;[This.GetTitledFirstNameWithNick]\n;x
hold_a_epic_tournamentREALMTOURNEY;На данный момент нигде в государстве не проводится турниров\n;x
hold_a_epic_tournamentCOOLDOWN;НЕ проводился турнир в последние 10 лет\n;x
hold_a_epic_tournamentATTENDING;В данный момент НЕ посещает другой турнир\n;x
place_tourney_bet;Сделать ставку на Турнире;x
place_tourney_bet_desc;Сделать ставку, что [Root.GetTitledFirstNameWithDynasty] победит в турнире;x
TOOLTIPplace_tourney_bet;Ставка на турнире ещё НЕ сделана;x
TOOLTIPtourney.55;Вы готовы заключить пари…;x
EVTDESCtourney.55;Вы желаете сделать ставку, что на турнире победит [From.GetTitledFirstNameWithDynasty], и нашли человека, принимающего ставки. Он оценил шансы бойца [Root.tourney_bet_odds_displayed.GetValue] - [Root.denominator.GetValue], что [From.GetTitledFirstNameWithDynasty] будет преобладать среди оставшихся конкурентов [Root.remaining_competitors.GetValue].;x
EVTDESCtourney.55B;Вы желаете сделать ставку , что на турнире победит [From.GetTitledFirstNameWithDynasty], и нашли человека, принимающего ставки. Он оценивает шансы бойца [From.GetTitledFirstNameWithDynasty] выше остальных конкурентов [Root.remaining_competitors.GetValue].;x
EVTOPTAtourney.55;Я сделаю небольшую ставку;x
EVTOPTBtourney.55;Я сделаю среднюю ставку;x
EVTOPTCtourney.55;Я сделаю большую ставку;x
EVTOPTDtourney.55;Это смешная разница!;x
EVTDESCtourney.56;[From.GetTitledFirstNameWithDynasty] выигрывает турнир, ваша ставка победила!;x
EVTOPTAtourney.56;Хитрая авантюра!;x
EVTOPTDtourney.35;Моя ставка потеряна!;x
EVTOPTBtourney.909;Возможно, я могу сделать ставку?;x
TOOLTIPtourney.909;Вы можете сделать ставку на участника в любое время во время турнира через дипломатическое взаимодействие;x
EVTDESCtourney.909;Первые дни турнира турнира, который оргпнизовал[From.GetEndA] [From.GetTitledFirstNameNoRegnal], завершены, многие участники уже были исключены из состязания. В ближайшие дни оставшиеся люди будут соревноваться в финальных боях, пока не останется только один победитель.;x
EVTOPTAtourney.909;Это должно быть интересно;x
EVTOPTBtourney.31;Не могли бы вы присоединиться ко мне, чтобы выпить?;x
TOOLTIPtourney.60;[This.GetTitledFirstNameNoRegnal] приглашается вами присоединиться к распитию напитка;x
EVTDESCtourney.60;После боя, в котором [From.GetSheHe] побеждает вас, [From.GetTitledFirstNameNoRegnal] обращается к вам и спрашивает, не хотите ли вы присоединиться к н[From.GetHerHim] чтобы выпить [From.GetAlcoholicDrink]. [From.GetSheHeCap], похоже, хочет обсудить бой и другие вопросы.;x
EVTOPTAtourney.60;Конечно, я принимаю это щедрое приглашение!;x
EVTOPTBtourney.60;Нет, я не буду этого делать с моим победителем;x
EVTDESCtourney.61;[From.GetTitledFirstNameNoRegnal] кажется польщённ[From.GetOyYm] вашим приглашением присоединиться к вам за распитием. Вы оба вернулись в ваш шатер, где вы обсуждали рыцарство и другие вопросы, выпивая [Root.GetAlcoholicDrink].;x
EVTOPTAtourney.61;Мы, кажется, ладим!;x
EVTDESCtourney.62;[From.GetTitledFirstNameNoRegnal] не принял[From.GetEndA] ваше приглашение выпить. [From.GetSheHeCap] объясняет причины, почему [From.GetSheHe] не может присоединиться к вам, но, очевидно, [From.GetSheHe] не хотел беседовать со своим победителем.;x
EVTOPTAtourney.62;Ну, что ж.;x
EVTDESCtourney.70;Турнир, проводимый в городе [Root.Capital.GetName], привлек много гостей в этот район. Окружающие дороги, гостиницы и деревни, как сообщается, переполнены, а [Root.Capital.GetName] забит торговцами разных мастей.;x
EVTOPTAtourney.70;Это приветствуется;x
tourney_prosperity;Процветает из-за Турнира;x
EVTOPTCtourney.13;Возможно, [From.GetHerHis] оруженосец будет падок на взятку?;x
TOOLTIPtourney_bet_winnings;Победа [Root.tourney_bet_winnings.GetValue]¤;x
TOOLTIPtourney.75;Вы пытаетесь подкупить персонажа [This.GetTitledFirstNameNoRegnal], испортив лошадей и снаряжение;x
EVTDESCtourney.75;Вы готовили лошадь и броню персонажа [FromFrom.GetTitledFirstNameNoRegnal] для [FromFrom.GetHerHis] следующего соревнования на турнире, когда к вам подош[From.GetLaYol] [From.GetTitledFirstNameWithDynasty], [FromFrom.GetHerHis] следующий противник. [From.GetSheHeCap] предлагает вам мешочек с монетами в обмен на то, что вы испортите снаряжение вашего сира!;x
EVTOPTAtourney.75;Я сделаю это, [FromFrom.GetSheHe] мне все равно не нравится.;x
TOOLTIPtourney.76 ;Вы портите снаряжение персонажа по имени [FromFrom.GetTitledFirstNameNoRegnal], что делает [FromFrom.GetHerHis] поражение более вероятным;x
