#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CHRONICLE_WAR_FEUDAL_ELECTIVE_DEFENDER;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [From.GetTitledFirstNameWithNick] отказал[From.GetEndA] правителю, известному как [Root.GetTitledFirstNameWithDynasty] в требовании установить выборность в земле [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_FEUDAL_ELECTIVE_ATTACKER_LIEGE;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [From.GetTitledFirstNameWithDynasty] отказал[From.GetEndA] в требовании сюзерену правителя по имени [This.GetTitledFirstNameNoRegnal], известному как [Root.GetTitledFirstNameWithNick], установить выборность в земле [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_FEUDAL_ELECTIVE_DEFENDER_LIEGE;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда сюзерен правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [From.GetTitledFirstNameWithNick], отказал[From.GetEndA] правителю, известному как [Root.GetTitledFirstNameWithDynasty] в требовании установить выборность в земле [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_EXCOMMUNICATION_ATTACKER;[Root.GetTitledFirstNameWithNick] объявил[From.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), используя [From.GetHerHis] статус отлученного от церкви как повод для изгнания.;;;;;;;;;;;;;x
CHRONICLE_WAR_EXCOMMUNICATION_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithNick], используя [From.GetHerHis] статус отлученного от церкви как повод дл изгнания .;;;;;;;;;;;;;x
CHRONICLE_WAR_EXCOMMUNICATION_ATTACKER_LIEGE;Сюзерен правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], объявил[Root.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), используя [From.GetHerHis] статус отлученного от церкви как повод для изгнания.;;;;;;;;;;;;;x
CHRONICLE_WAR_EXCOMMUNICATION_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA]  войну сюзерену правителя по имени [This.GetTitledFirstNameNoRegnal], известному как [From.GetTitledFirstNameWithNick], используя [From.GetHerHis] статус отлученного от церкви как повод для изгнания.;;;;;;;;;;;;;x
CHRONICLE_WAR_INDEPENDENCE_ATTACKER;[Root.GetTitledFirstNameWithNick] объявил[Root.GetEndA]  войну за независимость от правителя, известного как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), отрекаясь от своей вассальной клятвы.;;;;;;;;;;;;;x
CHRONICLE_WAR_INDEPENDENCE_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA]  независимость от правителя, известного как [From.GetTitledFirstNameWithNick], отрекаясь от своей вассальной клятвы.;;;;;;;;;;;;;x
CHRONICLE_WAR_INDEPENDENCE_ATTACKER_LIEGE;Сюзерен правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], объявил[Root.GetEndA]  войну за независимость от правителя по имени [From.GetTitledFirstNameWithDynasty], отрекаясь от своей вассальной клятвы;;;;;;;;;;;;;x
CHRONICLE_WAR_INDEPENDENCE_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA]  войну за независимость от сюзерена правителя по имени [This.GetTitledFirstNameNoRegnal], известного как [From.GetTitledFirstNameWithNick], отрекающегося от своей вассальной клятвы.;;;;;;;;;;;;;x
CHRONICLE_WAR_REVOLT_ATTACKER;[Root.GetTitledFirstNameWithNick] восстал[Root.GetEndA]  против человека, известного как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), отрекаясь от вассальной клятвы и объявляя войну с целью свержения.;;;;;;;;;;;;;x
CHRONICLE_WAR_REVOLT_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) восстал[Root.GetEndA]  против власти человека, известного как [From.GetTitledFirstNameWithNick], отрекаясь от вассальной клятвы и объявляя войну с целью свержения.;;;;;;;;;;;;;x
CHRONICLE_WAR_REVOLT_ATTACKER_LIEGE;Сюзерен правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], восстал[Root.GetEndA]  против человека по имени [From.GetTitledFirstNameWithDynasty], отрекаясь от вассальной клятвы и объявляя войну с целью свержения.;;;;;;;;;;;;;x
CHRONICLE_WAR_REVOLT_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) восстал[Root.GetEndA]  против сюзерена правителя по имени [This.GetTitledFirstNameNoRegnal], известного как [From.GetTitledFirstNameWithNick],  отрекшегося от вассальной клятвы и объявившего войну с целью свержения.;;;;;;;;;;;;;x
CHRONICLE_WAR_CA_ATTACKER;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [From.GetTitledFirstNameWithDynasty] отказал[From.GetEndA] человеку, известному как [Root.GetTitledFirstNameWithNick] в требовании уменьшьшить  полномочия.;;;;;;;;;;;;;x
CHRONICLE_WAR_CA_DEFENDER;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [From.GetTitledFirstNameWithNick]  отказал[From.GetEndA] человеку, известному как  [Root.GetTitledFirstNameWithDynasty] в требовании уменьшения полномочий.;;;;;;;;;;;;;x
CHRONICLE_WAR_CA_ATTACKER_LIEGE;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [From.GetTitledFirstNameWithDynasty] отказа[GetLasLsya] выполнить требование сюзерена правителя по имени [This.GetTitledFirstNameNoRegnal], известного как[Root.GetTitledFirstNameWithNick], уменьшить пономочия.;;;;;;;;;;;;;x
CHRONICLE_WAR_CA_DEFENDER_LIEGE;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда сюзерен правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [From.GetTitledFirstNameWithNick], отказал[From.GetEndA] человека по имени [Root.GetTitledFirstNameWithDynasty] в требовании уменьшения полномочий.;;;;;;;;;;;;;x
CHRONICLE_WAR_EMBARGO_ATTACKER;[Root.GetTitledFirstNameWithNick] объявил[Root.GetEndA] войну-эмбарго правителю, известному как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), выгнав всех торговцев  во владениях земли [From.PrimaryTitle.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_EMBARGO_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявилRoot. войну-эмбарго правителю, известному как [From.GetTitledFirstNameWithNick], выгнав всех торговцев во владениях земли [From.PrimaryTitle.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_EMBARGO_ATTACKER_LIEGE;Сюзерен правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], объявил[Root.GetEndA] войну-эмбарго правителю, известному как [From.GetTitledFirstNameWithDynasty], выгнав всех торговцев  во владениях земли [From.PrimaryTitle.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_EMBARGO_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA] войну-эмбарго сюзерену правителя по имени [This.GetTitledFirstNameNoRegnal], известному как [From.GetTitledFirstNameWithNick], выгнав всех торговцев во владениях земли [From.PrimaryTitle.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_REPUBLIC_ATTACKER;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [From.GetTitledFirstNameWithDynasty] отказал[From.GetEndA] человеку, известному как [Root.GetTitledFirstNameWithNick] в требовании упразднения монархии в земле [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_REPUBLIC_DEFENDER;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [From.GetTitledFirstNameWithNick] отказал[From.GetEndA] человеку, известному как [Root.GetTitledFirstNameWithDynasty] в требовании упразднения монархии в земле [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_REPUBLIC_ATTACKER_LIEGE;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [From.GetTitledFirstNameWithDynasty] отказал[From.GetEndA] в требовании сюзерена правителя по имени [This.GetTitledFirstNameNoRegnal], известного как [Root.GetTitledFirstNameWithNick], упразднить монархию в земле [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_REPUBLIC_DEFENDER_LIEGE;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда сюзерен правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [From.GetTitledFirstNameWithNick], отказал[From.GetEndA] человеку по имени  [Root.GetTitledFirstNameWithDynasty] в требовании упразднения монархии в земле [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_RESCUE_PRISONER_ATTACKER;[Root.GetTitledFirstNameWithNick] объявил[Root.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), после провалившейся попытки убедить освободить пленников.;;;;;;;;;;;;;x
CHRONICLE_WAR_RESCUE_PRISONER_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithNick], после провалившейся попытки убедить освободить пленников.;;;;;;;;;;;;;x
CHRONICLE_WAR_RESCUE_PRISONER_ATTACKER_LIEGE;Сюзерен правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], объявил[Root.GetEndA]  войну против человека по имени [From.GetTitledFirstNameWithDynasty], после провалившейся попытки убедить освободить пленников.;;;;;;;;;;;;;x
CHRONICLE_WAR_RESCUE_PRISONER_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA]  войну сюзерену правителя по имени [This.GetTitledFirstNameNoRegnal], известному как [From.GetTitledFirstNameWithNick], после провалившейся попытки убедить освободить пленников.;;;;;;;;;;;;;x
CHRONICLE_WAR_VENGEANCE_ATTACKER;[Root.GetTitledFirstNameWithNick] объявил[Root.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), с целью отомстить за личные обиды.;;;;;;;;;;;;;x
CHRONICLE_WAR_VENGEANCE_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA] войну человеку, известному как [From.GetTitledFirstNameWithNick], с целью отомстить за личные обиды.;;;;;;;;;;;;;x
CHRONICLE_WAR_VENGEANCE_ATTACKER_LIEGE;Вассал человека, известногока как [This.GetTitledFirstNameNoRegnal], [Root.GetTitledFirstNameWithNick], объявил[Root.GetEndA] войну правителю по имени [From.GetTitledFirstNameWithDynasty], с целью отомстить за личные обиды.;;;;;;;;;;;;;x
CHRONICLE_WAR_VENGEANCE_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA] войну вассалу правителя по имени [This.GetTitledFirstNameNoRegnal], известному как [From.GetTitledFirstNameWithNick], целью отомстить за личные обиды.;;;;;;;;;;;;;x
CHRONICLE_WAR_GREAT_RANGING_ATTACKER;[Root.GetTitledFirstNameWithNickAndDynasty] начинает большой рейд за Стену с целью снижения угрозы одичалых, а именно против правителя, известного как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_WAR_GREAT_RANGING_DEFENDER;[Root.GetTitledFirstNameWithNickAndDynasty]начинает большой рейд за Стену с целью снижения угрозы, а именно против правителя, известного как [From.GetTitledFirstNameWithNick].;;;;;;;;;;;;;x
CHRONICLE_WAR_GREAT_RANGING_ATTACKER_LIEGE;Вассал правителя по имени [This.GetTitledFirstNameNoRegnal], известный как Root.GetTitledFirstNameWithNickAndDynasty], начинает большой рейд за Стену с целью снижения угрозы одичалых, а именно против правителя, известного как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_WAR_GREAT_RANGING_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithNickAndDynasty] начинает большой рейд за Стену с целью снижения угрозы вассала правителя по имени [This.GetTitledFirstNameNoRegnal], известного как [From.GetTitledFirstNameWithNickAndDynasty].;;;;;;;;;;;;;x
CHRONICLE_WAR_SWORD_ATTACKER;[Root.GetTitledFirstNameWithNick] объявил[Root.GetEndA] войну человку, известному как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), с целью вернуть родовой меч Дома [Root.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_WAR_SWORD_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithNick], с целью вернуть родовой меч Дома [Root.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_WAR_SWORD_ATTACKER_LIEGE;Вассал правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], объявил[Root.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithDynasty], с целью вернуть родовой меч Дома [Root.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_WAR_SWORD_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA] войну вассалу правителя по имени [This.GetTitledFirstNameNoRegnal], известного как [From.GetTitledFirstNameWithNick], с целью вернуть родовой меч Дома [Root.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_WAR_RESTORE_WATCH;[Root.GetTitledFirstNameWithNickAndDynasty] ([Root.PrimaryTitle.GetName]) начал[Root.GetEndA] войну за восстановление власти Ночного Дозора с правителем, известным как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]) над Стеной.;;;;;;;;;;;;;x
CHRONICLE_WAR_RESTORE_WATCH_DEFENDER;[Root.GetTitledFirstNameWithNickAndDynasty] ([Root.PrimaryTitle.GetName]) начал[Root.GetEndA] войну за восстановление власти Ночного Дозора с правителем, известным как [From.GetTitledFirstNameWithNick] над Стеной.;;;;;;;;;;;;;x
CHRONICLE_WAR_DYNASTY_PLOT_ATTACKER;[Root.GetTitledFirstNameWithNick] объявил[Root.GetEndA] войну правителю, известному как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), требуя вернуть Дому [Root.GetOnlyDynastyName] титул [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_DYNASTY_PLOT_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA]  войну правителю, известному как [From.GetTitledFirstNameWithNick], требуя вернуть Дому [Root.GetOnlyDynastyName] титул [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_DYNASTY_PLOT_ATTACKER_LIEGE;Вассал правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], объявил[Root.GetEndA]  войну человеку, известному как [From.GetTitledFirstNameWithDynasty]  ([From.PrimaryTitle.GetName]), требуя вернуть Дому [Root.GetOnlyDynastyName] титул [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_DYNASTY_PLOT_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) объявил[Root.GetEndA]  войну вассалу правителя по имени [This.GetTitledFirstNameNoRegnal], известному как [From.GetTitledFirstNameWithNick], требуя вернуть Дому [Root.GetOnlyDynastyName] титул [Prev.GetName].;;;;;;;;;;;;;x
CHRONICLE_WAR_ANTI_PIRACY_ATTACKER;[Root.GetTitledFirstNameWithNick] начал[Root.GetEndA] морскую экспедицию, чтобы искоренить пиратство в морях, которые находятся под угрозой человека по имени [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_WAR_ANTI_PIRACY_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) начал[Root.GetEndA]  морскую экспедицию, чтобы искоренить пиратство в морях и земле [From.PrimaryTitle.GetName], которые находятся под контролем человека, известного как [From.GetTitledFirstNameWithNick].;;;;;;;;;;;;;x
CHRONICLE_WAR_ANTI_PIRACY_ATTACKER_LIEGE;Вассал правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], начал[Root.GetEndA]  морскую экспедицию, чтобы искоренить пиратство в морях и земле  [From.PrimaryTitle.GetName],  которые находятся под угрозой человека по имени [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_WAR_ANTI_PIRACY_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) начал[Root.GetEndA]  морскую экспедицию, чтобы искоренить пиратство в морях и земле [From.PrimaryTitle.GetName], которые находятся под контролем вассала правителя по имени [This.GetTitledFirstNameNoRegnal], известного как [From.GetTitledFirstNameWithNick].;;;;;;;;;;;;;x
CHRONICLE_WAR_ANTI_NOMAD_ATTACKER;[Root.GetTitledFirstNameWithNick] начал[Root.GetEndA]  войну против дикаря по имени [From.GetTitledFirstName], чтобы остановить [From.GetHerHis] изнасилования и грабежи, и заставить заплатить за преступления.;;;;;;;;;;;;;x
CHRONICLE_WAR_ANTI_NOMAD_DEFENDER;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) начал[Root.GetEndA]  войну против дикаря по имени [From.GetTitledFirstName], чтобы остановить [From.GetHerHis] изнасилования и грабежи, и заставить заплатить за преступления.;;;;;;;;;;;;;x
CHRONICLE_WAR_ANTI_NOMAD_ATTACKER_LIEGE;Вассал правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [Root.GetTitledFirstNameWithNick], начал[Root.GetEndA]  войну против дикаря по имени [From.GetTitledFirstName], чтобы остановить [From.GetHerHis] изнасилования и грабежи, и заплатить за преступления.;;;;;;;;;;;;;x
CHRONICLE_WAR_ANTI_NOMAD_DEFENDER_LIEGE;[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) начал[Root.GetEndA]  войну против сюзерена дикаря по имени [This.GetTitledFirstNameNoRegnal], известного как [From.GetTitledFirstName], чтобы остановить [From.GetHerHis] изнасилования и грабежи, и заплатить за преступления.;;;;;;;;;;;;;x
CHRONICLE_WAR_REGENCY_ATTACKER;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [Prev.GetTitledFirstNameWithDynasty], [Prev.GetLordLady]-Протектор земли [From.PrimaryTitle.GetName] и Регент правителя по имени [From.GetTitledFirstNameWithDynasty], отказал[Prev.GetEndA] человеку, известному как [Root.GetTitledFirstNameWithNick] в  требовании уступить регентство.;;;;;;;;;;;;;x
CHRONICLE_WAR_REGENCY_DEFENDER;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [Prev.GetTitledFirstNameWithDynasty], [Prev.GetLordLady]-Протектор земли [From.PrimaryTitle.GetName] и Регент правителя по имени [From.GetTitledFirstNameWithNick], отказал[Prev.GetEndA] человеку, известному как [Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]) в  требовании уступить регентство.;;;;;;;;;;;;;x
CHRONICLE_WAR_REGENCY_ATTACKER_LIEGE;[From.PrimaryTitle.GetName]  погружается в гражданскую войну, когда [Prev.GetTitledFirstNameWithDynasty], [Prev.GetLordLady]-Протектор земли  [From.PrimaryTitle.GetName] и Регент вассала правителя по имени [This.GetTitledFirstNameNoRegnal], известный как [From.GetTitledFirstNameWithDynasty], отказалотказал[Prev.GetEndA] человеку, известному как [Root.GetTitledFirstNameWithNick] в его требовании уступить регентство.;;;;;;;;;;;;;x
CHRONICLE_WAR_REGENCY_DEFENDER_LIEGE;[From.PrimaryTitle.GetName] погружается в гражданскую войну, когда [Prev.GetTitledFirstNameWithDynasty], [Prev.GetLordLady]-Протектор земли [From.PrimaryTitle.GetName] и Регент праителя по имени [From.GetTitledFirstNameWithNick], отказалотказал[Prev.GetEndA] в требовании вассалу правителя по имени [This.GetTitledFirstNameNoRegnal], известному как[Root.GetTitledFirstNameWithDynasty] ([Root.PrimaryTitle.GetName]), уступить регентство.;;;;;;;;;;;;;x
CHRONICLE_MINOR_TITLE_REGENT;[Root.GetTitledFirstNameNoRegnal] принял[Root.GetEndA] регентство над правителем, известным как [From.GetTitledFirstNameWithDynasty] и стал[Root.GetEndA] Протектором земли [From.PrimaryTitle.GetName].;;;;;;;;;;;;;x
CHRONICLE_MINOR_TITLE_MASTER_OF_SHIPS;[From.GetTitledFirstNameWithDynasty] [From.PrimaryTitle.GetName] назначил[From.GetEndA] человека, известного как [Root.GetTitledFirstNameNoRegnal] Мастером над Кораблями.;;;;;;;;;;;;;x
CHRONICLE_MINOR_TITLE_SMALL_COUNCIL;[Root.GetTitledFirstNameNoRegnal] бы[Root.GetEndA]л назначен[Root.GetEndA] членом Малого Совета правителя, известного как [From.GetTitledFirstNameWithDynasty].;;;;;;;;;;;;;x
CHRONICLE_MINOR_TITLE_WARDEN_SOUTH;[From.GetTitledFirstNameWithDynasty] назанчил[From.GetEndA] человека, известного как [Root.GetTitledFirstNameNoRegnal] Хранителем Юга, и он теперь отвечает за южные границы Семи Королевств.;;;;;;;;;;;;;x
CHRONICLE_MINOR_TITLE_WARDEN_WEST;[From.GetTitledFirstNameWithDynasty] назанчил[From.GetEndA] человека, известного как [Root.GetTitledFirstNameNoRegnal] Хранителем Запада, и он теперь отвечает за охрану западных границ Семи Королевств.;;;;;;;;;;;;;x
CHRONICLE_MINOR_TITLE_WARDEN_NORTH;[From.GetTitledFirstNameWithDynasty] назанчил[From.GetEndA] человека, известного как [Root.GetTitledFirstNameNoRegnal] Хранителем Севера, и он теперь отвечает за охрану северных границ Семи Королевств.;;;;;;;;;;;;;x
CHRONICLE_MINOR_TITLE_WARDEN_EAST;[From.GetTitledFirstNameWithDynasty] назанчил[From.GetEndA] человека, известного как [Root.GetTitledFirstNameNoRegnal] Хранителем Востока, и он теперь отвечает за охрану восточных границ Семи Королевств.;;;;;;;;;;;;;x
CHRONICLE_AMBITION_VIRTUE;[Root.GetTitledFirstNameWithNick] исполнил[Root.GetEndA] мечту всей своей жизни и стал[Root.GetEndA] образцом добродетели. Вся знать и простой люд земли [Root.TopLiege.PrimaryTitle.GetName] увидели [Root.GetHerHis] исключительную набожность.;;;;;;;;;;;;;x
CHRONICLE_AMBITION_EXALTED;[Root.GetTitledFirstNameWithNick] достиг[Root.GetNoneEOpp] большой известности в земле [Root.TopLiege.PrimaryTitle.GetName], пытаясь стать самым благородным человеком среди всех.;;;;;;;;;;;;;x
CHRONICLE_AMBITION_IRON_THRONE;В этом году Дом [Root.GetOnlyDynastyName] стал править на Железном Троне Вестероса, с с человека, известного как [Prev.GetTitledFirstNameWithNick] началось их правление, амбиции котор[Prev.GetOyOgo] привели к таких успехам.;;;;;;;;;;;;;x
CHRONICLE_AMBITION_MADE_EIGHT;[Root.GetTitledFirstNameWithNick] постановил, что в его хрониках упомянут выполнение такой цели, как 'уложить восьмерых', что означает возлежание с девушкой из каждого региона Семи Королевств плюс Речных земель.;;;;;;;;;;;;;x
CHRONICLE_APPOINTED_COUNCIL;[Root.GetTitledFirstNameNoRegnal] был[Root.GetEndA] назначен[Root.GetEndA] в Совет человека, известного как [FromFrom.GetTitledFirstNameWithDynasty] ([FromFrom.PrimaryTitle.GetName]) как [Root.GetJobTitle].;;;;;;;;;;;;;x
CHRONICLE_FIRST_RANGER_DYNASTY;[FromFrom.GetTitledFirstNameWithDynasty] назначил человека, известного как [From.GetTitledFirstNameWithNick] [From.GetOnlyDynastyName], который также был известен как [From.GetRootRelation] человека по имени [Root.GetTitledFirstNameNoRegnal] , Первым Разведчиком Ночного Дозора.;;;;;;;;;;;;;x
CHRONICLE_HAND_OF_THE_KING_DYNASTY;[From.GetTitledFirstNameWithNickAndDynasty], также извест[From.GetAyaYy] как [From.GetRootRelation] человека по имени [Root.GetTitledFirstNameNoRegnal] , был[Root.GetEndA] назначен[Root.GetEndA] в Совет правителя, известного как [FromFrom.GetTitledFirstNameWithDynasty] ([FromFrom.PrimaryTitle.GetName]) как [From.GetJobTitle].;;;;;;;;;;;;;x
CHRONICLE_HAND_OF_THE_KING;[Root.GetTitledFirstNameNoRegnal] назначил[Root.GetEndA] человека, известного как [From.GetTitledFirstNameWithDynasty] в Совет в качестве советника [From.GetJobTitle].;;;;;;;;;;;;;x
CHRONICLE_CROWN_AUTHORITY_LOWER;С [GetDateText] [This.GetTitledFirstName] принял[This.GetEndA] ряд законов в земле [Prev.GetFullName], ограничивающих полномочия и власть [Prev.GetRulerTitle].;;;;;;;;;;;;;x
CHRONICLE_CROWN_AUTHORITY_INCREASE;С [GetDateText] [This.GetTitledFirstName] принял[This.GetEndA] ряд законов в земле [Prev.GetFullName], увеличивающих полномочия и власть [Prev.GetRulerTitle].;;;;;;;;;;;;;x
CHRONICLE_FAITH_AUTHORITY_LOWER;С [GetDateText] [This.GetTitledFirstName] представил[This.GetEndA] новый свод законов в земле [Prev.GetFullName], ограничивающих полномочия и привилегии религии и Верховного Септона.;;;;;;;;;;;;;x
CHRONICLE_FAITH_AUTHORITY_INCREASE;С [GetDateText] [This.GetTitledFirstName] представил[This.GetEndA] новый свод законов в земле [Prev.GetFullName], увеличивающих полномочия и привилегии религии и Верховного Септона.;;;;;;;;;;;;;x
CHRONICLE_TRIARCH_FOR_LIFE;[GetDateText] [This.GetTitledFirstName] получил[This.GetEndA] достаточно престижа, чтобы объявить себя Пожизненным Триархом, вызвав противоречивые чувства тревоги и торжества жителей земли [Prev.GetFullName].;;;;;;;;;;;;;x
CHRONICLE_REPUBLIC_KINGDOM;[GetDateText] [This.GetTitledFirstName] получил[This.GetEndA] достаточно престижа, чтобы отвергнуть республиканский строй земли [Prev.GetFullName], и торжественно короноваться как перв[This.GetAyaYy] [This.GetKingQueen] династии [This.GetOnlyDynastyName] ([Prev.GetName]).;;;;;;;;;;;;;x
CHRONICLE_ABOLISHED_FIRST_NIGHT;[GetDateText], [This.GetTitledFirstName] упразднил[This.GetEndA] Право первой ночи во всех областях земли [Prev.GetFullName], к великой радости простого люда.;;;;;;;;;;;;;x
CHRONICLE_LEGALISED_FIRST_NIGHT;В [GetDateText], [This.GetTitledFirstName] узаконил[This.GetEndA] Право первой ночи во всех областях земли [Prev.GetFullName], разрешив лордам брать в свою постель молодых девушек, вступивших в брак.;;;;;;;;;;;;;x
CHRONICLE_UPGRADE_KHAL;[Root.GetFirstName] расширил[Root.GetEndA] собственную власть в области [Root.GetTitledFirstName] и заставил[Root.GetEndA] менее значимые кхасы присягнуть.;;;;;;;;;;;;;x
CHRONICLE_GIVEN_EGG;[From.GetTitledFirstNameWithDynasty] подарил[From.GetEndA] яйцо дракона человеку, известному как [This.GetTitledFirstNameNoRegnal].;;;;;;;;;;;;;x
CHRONICLE_GIVEN_DRAGON;[This.GetTitledFirstNameNoRegnal] получает яйцо дракона по прозвищу [Prev.GetFirstNameWithNick] от человека по имени [From.GetTitledFirstNameWithDynasty].;;;;;;;;;;;;;x
